g,i,year,omegaland,omegasupply,omegalabor,omegaestablish,omegacash,omeganoncash,omegatotal,xwater,p,y,xland
DAP065,ONGAR,2017,416,3216,1228,0,4900,187,5087,1.495739462,155.37756000000002,28.37,0.0
DAP065,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.18473287,2455.1936600000004,1.85,0.0
DAP065,OTHFLD,2017,155,293,86,0,652,17,669,3.1161744839999996,32.40417,17.43,0.0
DAP065,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.508665251,3621.28929,2.01,53.14273372
DAP065,PASTR,2017,245,139,190,0,519,148,666,4.643789399,101.535,3.355,119.986107
DAP065,POTATO,2017,583,2266,407,0,3187,268,3455,1.659284798,660.96384,17.85,0.0
DAP065,PRTOM,2017,582,1588,758,0,2987,185,3172,1.956978315,70.0108,41.08,0.0
DAP065,RICE,2017,550,819,318,0,1769,68,1837,3.136909225,284.16262,4.51,0.0
DAP065,SAFLR,2017,123,192,43,0,341,28,369,1.068964768,356.05907,1.26,0.0
DAP065,SBEET,2017,374,725,344,0,1567,0,1567,3.7538385830000003,41.581,44.2,0.0
DAP065,SUBTRP,2017,794,875,2275,283,3525,980,4471,3.3028341739999996,707.66994,5.34,0.0
DAP065,VINE,2017,1664,1075,1662,1241,3476,2220,5695,2.460589559,574.31097,6.79,0.0
DAP066,ALFAL,2017,553,527,276,0,1182,608,1790,4.414817076,178.08272,6.86,0.0
DAP066,ALPIS,2017,1092,1642,760,390,2820,1314,4133,4.083923885,4651.86954,1.02,0.0
DAP066,CORN,2017,678,593,162,0,1122,74,1196,1.8687501569999998,160.52200000000002,5.22,1441.781925
DAP066,COTTN,2017,567,886,152,0,1339,524,1862,3.576385485,2147.7070000000003,0.78,0.0
DAP066,CUCUR,2017,624,3340,3581,0,7603,145,7748,1.8852459940000001,304.78873,49.3,0.0
DAP066,DRYBN,2017,299,519,358,0,1194,36,1230,1.702099738,978.5749900000001,1.09,0.0
DAP066,FRTOM,2017,402,1399,4793,0,6641,90,6731,1.897901056,541.8004299999999,14.76,0.0
DAP066,GRAIN,2017,317,319,135,0,614,188,801,0.43337286700000005,140.80487000000005,3.21,152.4288406
DAP066,ONGAR,2017,416,3216,1228,0,4900,187,5087,1.4957349080000002,155.37756000000002,28.37,0.0
DAP066,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.184728218,2455.1936600000004,1.85,916.5780037999999
DAP066,OTHFLD,2017,155,293,86,0,652,17,669,3.1161745410000004,32.40417,17.43,0.0
DAP066,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.50866978,3621.28929,2.01,0.0
DAP066,PASTR,2017,245,139,190,0,519,148,666,4.643786792,101.535,3.355,0.0
DAP066,POTATO,2017,583,2266,407,0,3187,268,3455,1.6592847769999999,660.96384,17.85,0.0
DAP066,PRTOM,2017,582,1588,758,0,2987,185,3172,1.9569763569999998,70.0108,41.08,402.32892250000003
DAP066,RICE,2017,550,819,318,0,1769,68,1837,3.1369094489999996,284.16262,4.51,0.0
DAP066,SAFLR,2017,123,192,43,0,341,28,369,1.068963255,356.05907,1.26,0.0
DAP066,SBEET,2017,374,725,344,0,1567,0,1567,3.7538385830000003,41.581,44.2,0.0
DAP066,SUBTRP,2017,794,875,2275,283,3525,980,4471,3.302832215,707.66994,5.34,0.0
DAP066,VINE,2017,1664,1075,1662,1241,3476,2220,5695,2.460587332,574.31097,6.79,0.0
DAP067,ALFAL,2017,553,527,276,0,1182,608,1790,4.414817076,178.08272,6.86,0.0
DAP067,ALPIS,2017,1092,1642,760,390,2820,1314,4133,4.083923885,4651.86954,1.02,0.0
DAP067,CORN,2017,678,593,162,0,1122,74,1196,1.8687501569999998,160.52200000000002,5.22,0.0
DAP067,COTTN,2017,567,886,152,0,1339,524,1862,3.576385485,2147.7070000000003,0.78,0.0
DAP067,CUCUR,2017,624,3340,3581,0,7603,145,7748,1.8852459940000001,304.78873,49.3,0.0
DAP067,DRYBN,2017,299,519,358,0,1194,36,1230,1.702099738,978.5749900000001,1.09,0.0
DAP067,FRTOM,2017,402,1399,4793,0,6641,90,6731,1.897901056,541.8004299999999,14.76,0.0
DAP067,GRAIN,2017,317,319,135,0,614,188,801,0.43337286700000005,140.80487000000005,3.21,0.0
DAP067,ONGAR,2017,416,3216,1228,0,4900,187,5087,1.4957349080000002,155.37756000000002,28.37,0.0
DAP067,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.184728218,2455.1936600000004,1.85,0.0
DAP067,OTHFLD,2017,155,293,86,0,652,17,669,3.1161745410000004,32.40417,17.43,0.0
DAP067,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.50866978,3621.28929,2.01,0.0
DAP067,PASTR,2017,245,139,190,0,519,148,666,4.643786792,101.535,3.355,0.0
DAP067,POTATO,2017,583,2266,407,0,3187,268,3455,1.6592847769999999,660.96384,17.85,0.0
DAP067,PRTOM,2017,582,1588,758,0,2987,185,3172,1.9569763569999998,70.0108,41.08,0.0
DAP067,RICE,2017,550,819,318,0,1769,68,1837,3.1369094489999996,284.16262,4.51,0.0
DAP067,SAFLR,2017,123,192,43,0,341,28,369,1.068963255,356.05907,1.26,0.0
DAP067,SBEET,2017,374,725,344,0,1567,0,1567,3.7538385830000003,41.581,44.2,0.0
DAP067,SUBTRP,2017,794,875,2275,283,3525,980,4471,3.302832215,707.66994,5.34,0.0
DAP067,VINE,2017,1664,1075,1662,1241,3476,2220,5695,2.460587332,574.31097,6.79,0.0
DAP068,ALFAL,2017,553,527,276,0,1182,608,1790,4.361771624,172.61917,6.21,0.0
DAP068,ALPIS,2017,1092,1642,760,390,2820,1314,4133,4.631040968,4544.9,0.4,0.0
DAP068,CORN,2017,678,593,162,0,1122,74,1196,2.30865375,160.52200000000002,5.22,0.0
DAP068,COTTN,2017,567,886,152,0,1339,524,1862,3.576385485,2147.7070000000003,0.78,0.0
DAP068,CUCUR,2017,624,3340,3581,0,7603,145,7748,3.063539055,304.78873,49.3,0.0
DAP068,DRYBN,2017,299,519,358,0,1194,36,1230,2.082948344,1005.68,1.09,0.0
DAP068,FRTOM,2017,402,1399,4793,0,6641,90,6731,1.897901056,541.8004299999999,14.76,0.0
DAP068,GRAIN,2017,317,319,135,0,614,188,801,1.152820207,134.30662999999998,2.1,0.0
DAP068,ONGAR,2017,416,3216,1228,0,4900,187,5087,3.6247793710000002,155.37756000000002,28.37,0.0
DAP068,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.308391849,1706.01041,1.1,80.15151176
DAP068,OTHFLD,2017,155,293,86,0,652,17,669,2.329128241,20.6938,11.4,0.0
DAP068,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.720162383,3621.28929,2.01,0.0
DAP068,PASTR,2017,245,139,190,0,519,148,666,4.648426015,101.535,3.355,0.0
DAP068,POTATO,2017,583,2266,407,0,3187,268,3455,3.0958333330000003,660.96384,17.85,0.0
DAP068,PRTOM,2017,582,1588,758,0,2987,185,3172,3.0514996780000003,69.78838999999999,43.0,0.0
DAP068,RICE,2017,550,819,318,0,1769,68,1837,3.053119693,328.78,4.26,0.0
DAP068,SAFLR,2017,123,192,43,0,341,28,369,1.396679049,347.52046,0.8,0.0
DAP068,SBEET,2017,374,725,344,0,1567,0,1567,3.7538385830000003,41.581,44.2,0.0
DAP068,SUBTRP,2017,794,875,2275,283,3525,980,4471,3.55169305,1158.4660000000001,3.31,0.0
DAP068,VINE,2017,1664,1075,1662,1241,3476,2220,5695,2.642979671,598.41828,7.79,0.0
DAP069,ALFAL,2017,553,527,276,0,1182,608,1790,4.361771624,174.41779,5.0,0.0
DAP069,ALPIS,2017,1092,1642,760,390,2820,1314,4133,4.631040968,4163.2734500000015,0.5,0.0
DAP069,CORN,2017,678,593,162,0,1122,74,1196,2.30865375,160.52200000000002,5.22,0.0
DAP069,COTTN,2017,567,886,152,0,1339,524,1862,3.576385485,2147.7070000000003,0.78,0.0
DAP069,CUCUR,2017,624,3340,3581,0,7603,145,7748,3.063539055,304.78873,49.3,0.0
DAP069,DRYBN,2017,299,519,358,0,1194,36,1230,2.082948344,1034.69,1.08,0.0
DAP069,FRTOM,2017,402,1399,4793,0,6641,90,6731,1.897901056,541.8004299999999,14.76,0.0
DAP069,GRAIN,2017,317,319,135,0,614,188,801,1.152820207,153.63696000000002,2.21,0.0
DAP069,ONGAR,2017,416,3216,1228,0,4900,187,5087,3.6247793710000002,155.37756000000002,28.37,0.0
DAP069,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.308391849,1940.4692300000002,1.72,0.0
DAP069,OTHFLD,2017,155,293,86,0,652,17,669,2.329128241,47.55706,12.13,0.0
DAP069,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.720162383,3621.28929,2.01,0.0
DAP069,PASTR,2017,245,139,190,0,519,148,666,4.648426015,101.535,3.355,5.6078752960000005
DAP069,POTATO,2017,583,2266,407,0,3187,268,3455,3.0958333330000003,660.96384,17.85,0.0
DAP069,PRTOM,2017,582,1588,758,0,2987,185,3172,3.0514996780000003,69.31456,39.27,0.0
DAP069,RICE,2017,550,819,318,0,1769,68,1837,3.053119693,337.83112,4.61,0.0
DAP069,SAFLR,2017,123,192,43,0,341,28,369,1.396679049,340.7224500000001,0.87,0.0
DAP069,SBEET,2017,374,725,344,0,1567,0,1567,3.7538385830000003,41.581,44.2,0.0
DAP069,SUBTRP,2017,794,875,2275,283,3525,980,4471,3.55169305,2405.55755,1.51,0.0
DAP069,VINE,2017,1664,1075,1662,1241,3476,2220,5695,2.642979671,1036.6723499999996,4.62,0.0
DAP070,ALFAL,2017,553,527,276,0,1182,608,1790,4.361771624,161.36328999999998,4.92,681.2180214
DAP070,ALPIS,2017,1092,1642,760,390,2820,1314,4133,4.631040968,4119.42,0.9,45.41513554
DAP070,CORN,2017,678,593,162,0,1122,74,1196,2.30865375,160.52200000000002,5.22,161.8422145
DAP070,COTTN,2017,567,886,152,0,1339,524,1862,3.576385485,2147.7070000000003,0.78,0.0
DAP070,CUCUR,2017,624,3340,3581,0,7603,145,7748,3.063539055,304.78873,49.3,50.60028919
DAP070,DRYBN,2017,299,519,358,0,1194,36,1230,2.082948344,1005.68,1.09,0.0
DAP070,FRTOM,2017,402,1399,4793,0,6641,90,6731,1.897901056,541.8004299999999,14.76,0.0
DAP070,GRAIN,2017,317,319,135,0,614,188,801,1.152820207,140.215,2.29,1868.994412
DAP070,ONGAR,2017,416,3216,1228,0,4900,187,5087,3.6247793710000002,155.37756000000002,28.37,0.0
DAP070,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.308391849,2117.73,1.37,62.87994992
DAP070,OTHFLD,2017,155,293,86,0,652,17,669,2.329128241,33.5549,13.65,0.0
DAP070,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.720162383,3621.28929,2.01,0.0
DAP070,PASTR,2017,245,139,190,0,519,148,666,4.648426015,101.535,3.355,59.16574286
DAP070,POTATO,2017,583,2266,407,0,3187,268,3455,3.0958333330000003,660.96384,17.85,0.0
DAP070,PRTOM,2017,582,1588,758,0,2987,185,3172,3.0514996780000003,67.69,43.21,263.3786871
DAP070,RICE,2017,550,819,318,0,1769,68,1837,3.053119693,364.559,3.67,0.0
DAP070,SAFLR,2017,123,192,43,0,341,28,369,1.396679049,337.44431999999995,1.01,274.4182751
DAP070,SBEET,2017,374,725,344,0,1567,0,1567,3.7538385830000003,41.581,44.2,0.0
DAP070,SUBTRP,2017,794,875,2275,283,3525,980,4471,3.55169305,667.23,3.89,0.503333076
DAP070,VINE,2017,1664,1075,1662,1241,3476,2220,5695,2.642979671,815.42275,6.89,1529.995335
DAP071,ALFAL,2017,553,527,276,0,1182,608,1790,4.361771624,174.41779,5.0,1392.472796
DAP071,ALPIS,2017,1092,1642,760,390,2820,1314,4133,4.631040968,4163.2734500000015,0.5,0.0
DAP071,CORN,2017,678,593,162,0,1122,74,1196,2.30865375,160.52200000000002,5.22,660.9098453
DAP071,COTTN,2017,567,886,152,0,1339,524,1862,3.576385485,2147.7070000000003,0.78,0.0
DAP071,CUCUR,2017,624,3340,3581,0,7603,145,7748,3.063539055,304.78873,49.3,0.0
DAP071,DRYBN,2017,299,519,358,0,1194,36,1230,2.082948344,1034.69,1.08,0.0
DAP071,FRTOM,2017,402,1399,4793,0,6641,90,6731,1.897901056,541.8004299999999,14.76,0.0
DAP071,GRAIN,2017,317,319,135,0,614,188,801,1.152820207,153.63696000000002,2.21,703.4901226
DAP071,ONGAR,2017,416,3216,1228,0,4900,187,5087,3.6247793710000002,155.37756000000002,28.37,0.0
DAP071,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.308391849,1940.4692300000002,1.72,0.00010054600000000001
DAP071,OTHFLD,2017,155,293,86,0,652,17,669,2.329128241,47.55706,12.13,0.0
DAP071,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.720162383,3621.28929,2.01,221.5356565
DAP071,PASTR,2017,245,139,190,0,519,148,666,4.648426015,101.535,3.355,0.0
DAP071,POTATO,2017,583,2266,407,0,3187,268,3455,3.0958333330000003,660.96384,17.85,0.0
DAP071,PRTOM,2017,582,1588,758,0,2987,185,3172,3.0514996780000003,69.31456,39.27,0.0
DAP071,RICE,2017,550,819,318,0,1769,68,1837,3.053119693,337.83112,4.61,0.0
DAP071,SAFLR,2017,123,192,43,0,341,28,369,1.396679049,340.7224500000001,0.87,0.0
DAP071,SBEET,2017,374,725,344,0,1567,0,1567,3.7538385830000003,41.581,44.2,0.0
DAP071,SUBTRP,2017,794,875,2275,283,3525,980,4471,3.55169305,2405.55755,1.51,0.0
DAP071,VINE,2017,1664,1075,1662,1241,3476,2220,5695,2.642979671,1036.6723499999996,4.62,0.0
DAP072,ALFAL,2017,553,527,276,0,1182,608,1790,4.414817076,161.99184,3.76,0.0
DAP072,ALPIS,2017,1092,1642,760,390,2820,1314,4133,4.083923885,4368.906,0.7,0.0
DAP072,CORN,2017,678,593,162,0,1122,74,1196,1.8687501569999998,160.52200000000002,5.22,0.0
DAP072,COTTN,2017,567,886,152,0,1339,524,1862,3.576385485,2147.7070000000003,0.78,0.0
DAP072,CUCUR,2017,624,3340,3581,0,7603,145,7748,1.8852459940000001,304.78873,49.3,0.0
DAP072,DRYBN,2017,299,519,358,0,1194,36,1230,1.702099738,1005.68,1.09,0.0
DAP072,FRTOM,2017,402,1399,4793,0,6641,90,6731,1.897901056,541.8004299999999,14.76,0.0
DAP072,GRAIN,2017,317,319,135,0,614,188,801,0.43337286700000005,147.36112999999997,1.35,0.0
DAP072,ONGAR,2017,416,3216,1228,0,4900,187,5087,1.4957349080000002,155.37756000000002,28.37,0.0
DAP072,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.184728218,2523.71528,1.93,0.0
DAP072,OTHFLD,2017,155,293,86,0,652,17,669,3.1161745410000004,33.5549,13.65,0.0
DAP072,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.50866978,3621.28929,2.01,0.0
DAP072,PASTR,2017,245,139,190,0,519,148,666,4.643786792,101.535,3.355,0.0
DAP072,POTATO,2017,583,2266,407,0,3187,268,3455,1.6592847769999999,660.96384,17.85,0.0
DAP072,PRTOM,2017,582,1588,758,0,2987,185,3172,1.9569763569999998,69.19852,41.64,0.0
DAP072,RICE,2017,550,819,318,0,1769,68,1837,3.1369094489999996,328.78,4.26,0.0
DAP072,SAFLR,2017,123,192,43,0,341,28,369,1.068963255,345.219,0.98,0.0
DAP072,SBEET,2017,374,725,344,0,1567,0,1567,3.7538385830000003,41.581,44.2,0.0
DAP072,SUBTRP,2017,794,875,2275,283,3525,980,4471,3.302832215,855.8530199999999,2.5,0.0
DAP072,VINE,2017,1664,1075,1662,1241,3476,2220,5695,2.460587332,893.5370099999999,5.06,0.0
DAP073,ALFAL,2017,553,527,276,0,1182,608,1790,4.414817076,178.08272,6.86,0.0
DAP073,ALPIS,2017,1092,1642,760,390,2820,1314,4133,4.083923885,4651.86954,1.02,0.0
DAP073,CORN,2017,678,593,162,0,1122,74,1196,1.8687501569999998,160.52200000000002,5.22,0.0
DAP073,COTTN,2017,567,886,152,0,1339,524,1862,3.576385485,2147.7070000000003,0.78,0.0
DAP073,CUCUR,2017,624,3340,3581,0,7603,145,7748,1.8852459940000001,304.78873,49.3,0.0
DAP073,DRYBN,2017,299,519,358,0,1194,36,1230,1.702099738,978.5749900000001,1.09,0.0
DAP073,FRTOM,2017,402,1399,4793,0,6641,90,6731,1.897901056,541.8004299999999,14.76,0.0
DAP073,GRAIN,2017,317,319,135,0,614,188,801,0.43337286700000005,140.80487000000005,3.21,0.0
DAP073,ONGAR,2017,416,3216,1228,0,4900,187,5087,1.4957349080000002,155.37756000000002,28.37,0.0
DAP073,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.184728218,2455.1936600000004,1.85,0.0
DAP073,OTHFLD,2017,155,293,86,0,652,17,669,3.1161745410000004,32.40417,17.43,0.0
DAP073,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.50866978,3621.28929,2.01,0.0
DAP073,PASTR,2017,245,139,190,0,519,148,666,4.643786792,101.535,3.355,0.0
DAP073,POTATO,2017,583,2266,407,0,3187,268,3455,1.6592847769999999,660.96384,17.85,0.0
DAP073,PRTOM,2017,582,1588,758,0,2987,185,3172,1.9569763569999998,70.0108,41.08,0.0
DAP073,RICE,2017,550,819,318,0,1769,68,1837,3.1369094489999996,284.16262,4.51,0.0
DAP073,SAFLR,2017,123,192,43,0,341,28,369,1.068963255,356.05907,1.26,0.0
DAP073,SBEET,2017,374,725,344,0,1567,0,1567,3.7538385830000003,41.581,44.2,0.0
DAP073,SUBTRP,2017,794,875,2275,283,3525,980,4471,3.302832215,707.66994,5.34,0.0
DAP073,VINE,2017,1664,1075,1662,1241,3476,2220,5695,2.460587332,574.31097,6.79,0.0
DAP074,ALFAL,2017,553,527,276,0,1182,608,1790,4.361771624,172.61917,6.21,0.0
DAP074,ALPIS,2017,1092,1642,760,390,2820,1314,4133,4.631040968,4544.9,0.4,0.0
DAP074,CORN,2017,678,593,162,0,1122,74,1196,2.30865375,160.52200000000002,5.22,0.0
DAP074,COTTN,2017,567,886,152,0,1339,524,1862,3.576385485,2147.7070000000003,0.78,0.0
DAP074,CUCUR,2017,624,3340,3581,0,7603,145,7748,3.063539055,304.78873,49.3,0.0
DAP074,DRYBN,2017,299,519,358,0,1194,36,1230,2.082948344,1005.68,1.09,0.0
DAP074,FRTOM,2017,402,1399,4793,0,6641,90,6731,1.897901056,541.8004299999999,14.76,0.0
DAP074,GRAIN,2017,317,319,135,0,614,188,801,1.152820207,134.30662999999998,2.1,0.0
DAP074,ONGAR,2017,416,3216,1228,0,4900,187,5087,3.6247793710000002,155.37756000000002,28.37,0.0
DAP074,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.308391849,1706.01041,1.1,0.0
DAP074,OTHFLD,2017,155,293,86,0,652,17,669,2.329128241,20.6938,11.4,0.0
DAP074,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.720162383,3621.28929,2.01,0.0
DAP074,PASTR,2017,245,139,190,0,519,148,666,4.648426015,101.535,3.355,0.0
DAP074,POTATO,2017,583,2266,407,0,3187,268,3455,3.0958333330000003,660.96384,17.85,0.0
DAP074,PRTOM,2017,582,1588,758,0,2987,185,3172,3.0514996780000003,69.78838999999999,43.0,0.0
DAP074,RICE,2017,550,819,318,0,1769,68,1837,3.053119693,328.78,4.26,0.0
DAP074,SAFLR,2017,123,192,43,0,341,28,369,1.396679049,347.52046,0.8,0.0
DAP074,SBEET,2017,374,725,344,0,1567,0,1567,3.7538385830000003,41.581,44.2,0.0
DAP074,SUBTRP,2017,794,875,2275,283,3525,980,4471,3.55169305,1158.4660000000001,3.31,0.0
DAP074,VINE,2017,1664,1075,1662,1241,3476,2220,5695,2.642979671,598.41828,7.79,0.0
DAP075,ALFAL,2017,553,527,276,0,1182,608,1790,4.414817076,178.08272,6.86,2803.837411
DAP075,ALPIS,2017,1092,1642,760,390,2820,1314,4133,4.083923885,4651.86954,1.02,223.6339006
DAP075,CORN,2017,678,593,162,0,1122,74,1196,1.8687501569999998,160.52200000000002,5.22,2064.326002
DAP075,COTTN,2017,567,886,152,0,1339,524,1862,3.576385485,2147.7070000000003,0.78,0.0
DAP075,CUCUR,2017,624,3340,3581,0,7603,145,7748,1.8852459940000001,304.78873,49.3,327.45306400000004
DAP075,DRYBN,2017,299,519,358,0,1194,36,1230,1.702099738,978.5749900000001,1.09,0.0
DAP075,FRTOM,2017,402,1399,4793,0,6641,90,6731,1.897901056,541.8004299999999,14.76,0.0
DAP075,GRAIN,2017,317,319,135,0,614,188,801,0.43337286700000005,140.80487000000005,3.21,2317.7134690000003
DAP075,ONGAR,2017,416,3216,1228,0,4900,187,5087,1.4957349080000002,155.37756000000002,28.37,0.0
DAP075,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.184728218,2455.1936600000004,1.85,0.0
DAP075,OTHFLD,2017,155,293,86,0,652,17,669,3.1161745410000004,32.40417,17.43,0.0
DAP075,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.50866978,3621.28929,2.01,0.0
DAP075,PASTR,2017,245,139,190,0,519,148,666,4.643786792,101.535,3.355,215.67543140000004
DAP075,POTATO,2017,583,2266,407,0,3187,268,3455,1.6592847769999999,660.96384,17.85,0.0
DAP075,PRTOM,2017,582,1588,758,0,2987,185,3172,1.9569763569999998,70.0108,41.08,834.290576
DAP075,RICE,2017,550,819,318,0,1769,68,1837,3.1369094489999996,284.16262,4.51,677.7983296
DAP075,SAFLR,2017,123,192,43,0,341,28,369,1.068963255,356.05907,1.26,360.41425719999995
DAP075,SBEET,2017,374,725,344,0,1567,0,1567,3.7538385830000003,41.581,44.2,0.0
DAP075,SUBTRP,2017,794,875,2275,283,3525,980,4471,3.302832215,707.66994,5.34,0.0
DAP075,VINE,2017,1664,1075,1662,1241,3476,2220,5695,2.460587332,574.31097,6.79,92.24267437
DAP076,ALFAL,2017,553,527,276,0,1182,608,1790,4.362141984,172.61917,6.21,0.0
DAP076,ALPIS,2017,1092,1642,760,390,2820,1314,4133,4.631040968,4544.9,0.4,0.0
DAP076,CORN,2017,678,593,162,0,1122,74,1196,2.30915501,160.52200000000002,5.22,0.0
DAP076,COTTN,2017,567,886,152,0,1339,524,1862,3.576385485,2147.7070000000003,0.78,0.0
DAP076,CUCUR,2017,624,3340,3581,0,7603,145,7748,3.060712521,304.78873,49.3,0.0
DAP076,DRYBN,2017,299,519,358,0,1194,36,1230,2.08273839,1005.68,1.09,0.0
DAP076,FRTOM,2017,402,1399,4793,0,6641,90,6731,1.897901056,541.8004299999999,14.76,0.0
DAP076,GRAIN,2017,317,319,135,0,614,188,801,1.152389986,134.30662999999998,2.1,0.0
DAP076,ONGAR,2017,416,3216,1228,0,4900,187,5087,3.623508532,155.37756000000002,28.37,0.0
DAP076,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.309229331,1706.01041,1.1,0.0
DAP076,OTHFLD,2017,155,293,86,0,652,17,669,2.3299562000000003,20.6938,11.4,0.0
DAP076,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.7191817780000003,3621.28929,2.01,0.0
DAP076,PASTR,2017,245,139,190,0,519,148,666,4.649261332,101.535,3.355,0.0
DAP076,POTATO,2017,583,2266,407,0,3187,268,3455,3.092732138,660.96384,17.85,0.0
DAP076,PRTOM,2017,582,1588,758,0,2987,185,3172,3.0515989510000003,69.78838999999999,43.0,0.0
DAP076,RICE,2017,550,819,318,0,1769,68,1837,3.0531295839999997,328.78,4.26,0.0
DAP076,SAFLR,2017,123,192,43,0,341,28,369,1.39935539,347.52046,0.8,0.0
DAP076,SBEET,2017,374,725,344,0,1567,0,1567,3.7538385830000003,41.581,44.2,0.0
DAP076,SUBTRP,2017,794,875,2275,283,3525,980,4471,3.550345202,1158.4660000000001,3.31,0.0
DAP076,VINE,2017,1664,1075,1662,1241,3476,2220,5695,2.642894757,598.41828,7.79,0.0
DAP077,ALFAL,2017,553,527,276,0,1182,608,1790,4.36590098,172.61917,6.21,377.5814115
DAP077,ALPIS,2017,1092,1642,760,390,2820,1314,4133,4.631040968,4544.9,0.4,0.0
DAP077,CORN,2017,678,593,162,0,1122,74,1196,2.314242585,160.52200000000002,5.22,351.1724814
DAP077,COTTN,2017,567,886,152,0,1339,524,1862,3.576385485,2147.7070000000003,0.78,0.0
DAP077,CUCUR,2017,624,3340,3581,0,7603,145,7748,3.0320243789999997,304.78873,49.3,25.66216572
DAP077,DRYBN,2017,299,519,358,0,1194,36,1230,2.080607439,1005.68,1.09,0.0
DAP077,FRTOM,2017,402,1399,4793,0,6641,90,6731,1.897901056,541.8004299999999,14.76,0.0
DAP077,GRAIN,2017,317,319,135,0,614,188,801,1.148023421,134.30662999999998,2.1,737.1729222
DAP077,ONGAR,2017,416,3216,1228,0,4900,187,5087,3.610610046,155.37756000000002,28.37,0.0
DAP077,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.31772942,1706.01041,1.1,374.4741008
DAP077,OTHFLD,2017,155,293,86,0,652,17,669,2.338359638,20.6938,11.4,0.0
DAP077,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.709229048,3621.28929,2.01,21.70327388
DAP077,PASTR,2017,245,139,190,0,519,148,666,4.657739451,101.535,3.355,1107.672505
DAP077,POTATO,2017,583,2266,407,0,3187,268,3455,3.061256302,660.96384,17.85,0.0
DAP077,PRTOM,2017,582,1588,758,0,2987,185,3172,3.052606527,69.78838999999999,43.0,183.5032291
DAP077,RICE,2017,550,819,318,0,1769,68,1837,3.053229972,328.78,4.26,0.0
DAP077,SAFLR,2017,123,192,43,0,341,28,369,1.426519129,347.52046,0.8,156.913092
DAP077,SBEET,2017,374,725,344,0,1567,0,1567,3.7538385830000003,41.581,44.2,0.0
DAP077,SUBTRP,2017,794,875,2275,283,3525,980,4471,3.536665111,1158.4660000000001,3.31,1.636890903
DAP077,VINE,2017,1664,1075,1662,1241,3476,2220,5695,2.642032919,598.41828,7.79,515.4017094
DAP078,ALFAL,2017,553,527,276,0,1182,608,1790,4.414817076,178.08272,6.86,193.4813229
DAP078,ALPIS,2017,1092,1642,760,390,2820,1314,4133,4.083923885,4651.86954,1.02,0.0
DAP078,CORN,2017,678,593,162,0,1122,74,1196,1.8687501569999998,160.52200000000002,5.22,1039.8263630000001
DAP078,COTTN,2017,567,886,152,0,1339,524,1862,3.576385485,2147.7070000000003,0.78,0.0
DAP078,CUCUR,2017,624,3340,3581,0,7603,145,7748,1.8852459940000001,304.78873,49.3,0.0
DAP078,DRYBN,2017,299,519,358,0,1194,36,1230,1.702099738,978.5749900000001,1.09,0.0
DAP078,FRTOM,2017,402,1399,4793,0,6641,90,6731,1.897901056,541.8004299999999,14.76,0.0
DAP078,GRAIN,2017,317,319,135,0,614,188,801,0.43337286700000005,140.80487000000005,3.21,651.176614
DAP078,ONGAR,2017,416,3216,1228,0,4900,187,5087,1.4957349080000002,155.37756000000002,28.37,0.0
DAP078,OTHDEC,2017,1450,1648,1927,536,4047,1746,5793,3.184728218,2455.1936600000004,1.85,0.0
DAP078,OTHFLD,2017,155,293,86,0,652,17,669,3.1161745410000004,32.40417,17.43,0.0
DAP078,OTHTRK,2017,617,5261,514,0,6015,822,6836,2.50866978,3621.28929,2.01,0.0
DAP078,PASTR,2017,245,139,190,0,519,148,666,4.643786792,101.535,3.355,440.1992472
DAP078,POTATO,2017,583,2266,407,0,3187,268,3455,1.6592847769999999,660.96384,17.85,90.46244512
DAP078,PRTOM,2017,582,1588,758,0,2987,185,3172,1.9569763569999998,70.0108,41.08,0.0
DAP078,RICE,2017,550,819,318,0,1769,68,1837,3.1369094489999996,284.16262,4.51,0.0
