i,g,year,xwater,omegaland,omegasupply,omegalabor,p,y,xland
PASTURE,29,2015,2.257074552,235.939,257.6728,110.4312,225.17,2.5,1821.780097
PASTURE,29,2016,2.296512894,235.939,257.6728,110.4312,225.17,2.5,2269.496482
PASTURE,29,2017,1.994767957,235.939,257.6728,110.4312,225.17,2.5,2316.663049
PASTURE,29,2018,2.128022057,235.939,257.6728,110.4312,225.17,2.5,2290.341377
PASTURE,3,2008,1.228361016,235.939,257.6728,110.4312,225.17,2.5,1214.073207
PASTURE,3,2009,1.376779643,235.939,257.6728,110.4312,225.17,2.5,1208.710501
PASTURE,3,2010,1.007989879,235.939,257.6728,110.4312,225.17,2.5,3292.584122
PASTURE,3,2011,1.248447315,235.939,257.6728,110.4312,225.17,2.5,6342.03259
PASTURE,3,2012,1.136438454,235.939,257.6728,110.4312,225.17,2.5,6409.62663
PASTURE,3,2013,1.110731595,235.939,257.6728,110.4312,225.17,2.5,8092.919767
PASTURE,3,2014,1.174881022,235.939,257.6728,110.4312,225.17,2.5,8052.065366
PASTURE,3,2015,1.503188083,235.939,257.6728,110.4312,225.17,2.5,8026.143952
PASTURE,3,2016,1.318239438,235.939,257.6728,110.4312,225.17,2.5,8606.940575
PASTURE,3,2017,1.447398483,235.939,257.6728,110.4312,225.17,2.5,8606.940573
PASTURE,3,2018,1.402837336,235.939,257.6728,110.4312,225.17,2.5,8639.092231
PASTURE,30,2008,2.474305461,235.939,257.6728,110.4312,225.17,2.5,59.633957
PASTURE,30,2009,2.352463837,235.939,257.6728,110.4312,225.17,2.5,2396.242476
PASTURE,30,2010,2.356452607,235.939,257.6728,110.4312,225.17,2.5,2636.122302
PASTURE,30,2011,2.281965702,235.939,257.6728,110.4312,225.17,2.5,2636.122244
PASTURE,30,2012,2.443565584,235.939,257.6728,110.4312,225.17,2.5,5075.693603
PASTURE,30,2013,2.261451423,235.939,257.6728,110.4312,225.17,2.5,6784.126308
PASTURE,30,2014,2.397564059,235.939,257.6728,110.4312,225.17,2.5,6919.660189
PASTURE,30,2015,2.475709601,235.939,257.6728,110.4312,225.17,2.5,6781.472363
PASTURE,30,2016,2.443565584,235.939,257.6728,110.4312,225.17,2.5,8785.607041
PASTURE,30,2017,2.332197395,235.939,257.6728,110.4312,225.17,2.5,8815.485229
PASTURE,30,2018,2.37297562,235.939,257.6728,110.4312,225.17,2.5,9093.793163
PASTURE,31,2008,3.003026152,235.939,257.6728,110.4312,225.17,2.5,1542.398914
PASTURE,31,2009,2.955939338,235.939,257.6728,110.4312,225.17,2.5,1542.398914
PASTURE,31,2010,2.905876553,235.939,257.6728,110.4312,225.17,2.5,1291.242319
PASTURE,31,2011,2.92743432,235.939,257.6728,110.4312,225.17,2.5,1300.247564
PASTURE,31,2012,2.873879077,235.939,257.6728,110.4312,225.17,2.5,1202.677771
PASTURE,31,2013,2.992343505,235.939,257.6728,110.4312,225.17,2.5,1206.404739
PASTURE,31,2014,2.988142387,235.939,257.6728,110.4312,225.17,2.5,2304.958331
PASTURE,31,2015,2.983751519,235.939,257.6728,110.4312,225.17,2.5,2355.474453
PASTURE,31,2016,2.947292004,235.939,257.6728,110.4312,225.17,2.5,6289.159534
PASTURE,31,2017,2.94190411,235.939,257.6728,110.4312,225.17,2.5,6270.995733
PASTURE,31,2018,2.98599366,235.939,257.6728,110.4312,225.17,2.5,5060.777931
PASTURE,32,2008,2.861324842,235.939,257.6728,110.4312,225.17,2.5,419.380881
PASTURE,32,2009,2.799801926,235.939,257.6728,110.4312,225.17,2.5,2690.319784
PASTURE,32,2010,2.65906568,235.939,257.6728,110.4312,225.17,2.5,2695.768084
PASTURE,32,2011,2.702977387,235.939,257.6728,110.4312,225.17,2.5,3248.919579
PASTURE,32,2012,2.598182543,235.939,257.6728,110.4312,225.17,2.5,5159.493986
PASTURE,32,2013,2.814949008,235.939,257.6728,110.4312,225.17,2.5,4890.937933
PASTURE,32,2014,2.845077741,235.939,257.6728,110.4312,225.17,2.5,4890.937934
PASTURE,32,2015,2.87547999,235.939,257.6728,110.4312,225.17,2.5,5765.672612
PASTURE,32,2016,2.812501008,235.939,257.6728,110.4312,225.17,2.5,5741.499269
PASTURE,32,2017,2.80813551,235.939,257.6728,110.4312,225.17,2.5,5946.436858
PASTURE,32,2018,2.801381675,235.939,257.6728,110.4312,225.17,2.5,9877.365436
PASTURE,33,2008,2.991010271,235.939,257.6728,110.4312,225.17,2.5,96.952007
PASTURE,33,2009,2.933754047,235.939,257.6728,110.4312,225.17,2.5,244.849067
PASTURE,33,2010,2.937158252,235.939,257.6728,110.4312,225.17,2.5,287.744359
PASTURE,33,2011,2.919462908,235.939,257.6728,110.4312,225.17,2.5,370.735601
PASTURE,33,2012,2.824914264,235.939,257.6728,110.4312,225.17,2.5,391.51533
PASTURE,33,2013,2.991010271,235.939,257.6728,110.4312,225.17,2.5,348.021571
PASTURE,33,2014,2.991010271,235.939,257.6728,110.4312,225.17,2.5,348.021571
PASTURE,33,2015,2.991010271,235.939,257.6728,110.4312,225.17,2.5,449.064878
PASTURE,33,2016,2.910370393,235.939,257.6728,110.4312,225.17,2.5,566.198397
PASTURE,33,2017,2.950046019,235.939,257.6728,110.4312,225.17,2.5,606.310967
PASTURE,33,2018,2.979638401,235.939,257.6728,110.4312,225.17,2.5,3927.32635
PASTURE,34,2008,2.630868802,235.939,257.6728,110.4312,225.17,2.5,1182.834737
PASTURE,34,2009,2.564310882,235.939,257.6728,110.4312,225.17,2.5,1650.674341
PASTURE,34,2010,2.452273554,235.939,257.6728,110.4312,225.17,2.5,1978.158785
PASTURE,34,2011,2.495050372,235.939,257.6728,110.4312,225.17,2.5,1905.092769
PASTURE,34,2012,2.383286493,235.939,257.6728,110.4312,225.17,2.5,1743.578761
PASTURE,34,2013,2.517340106,235.939,257.6728,110.4312,225.17,2.5,1816.281732
PASTURE,34,2014,2.586760665,235.939,257.6728,110.4312,225.17,2.5,2099.897306
PASTURE,34,2015,2.608103075,235.939,257.6728,110.4312,225.17,2.5,2043.516306
PASTURE,34,2016,2.572605137,235.939,257.6728,110.4312,225.17,2.5,1982.056024
PASTURE,34,2017,2.556438715,235.939,257.6728,110.4312,225.17,2.5,1903.840032
PASTURE,34,2018,2.562234807,235.939,257.6728,110.4312,225.17,2.5,1888.623969
PASTURE,35,2008,2.654434704,235.939,257.6728,110.4312,225.17,2.5,224.060995
PASTURE,35,2009,2.582569476,235.939,257.6728,110.4312,225.17,2.5,385.328864
PASTURE,35,2010,2.494983795,235.939,257.6728,110.4312,225.17,2.5,385.328613
PASTURE,35,2011,2.486551502,235.939,257.6728,110.4312,225.17,2.5,529.455647
PASTURE,35,2012,2.462102676,235.939,257.6728,110.4312,225.17,2.5,838.981811
PASTURE,35,2013,2.570611423,235.939,257.6728,110.4312,225.17,2.5,2317.786208
PASTURE,35,2014,2.644056899,235.939,257.6728,110.4312,225.17,2.5,2698.676596
PASTURE,35,2015,2.644056899,235.939,257.6728,110.4312,225.17,2.5,6756.45791
PASTURE,35,2016,2.609306265,235.939,257.6728,110.4312,225.17,2.5,6787.981908
PASTURE,35,2017,2.617107872,235.939,257.6728,110.4312,225.17,2.5,16530.43575
PASTURE,35,2018,2.60367857,235.939,257.6728,110.4312,225.17,2.5,28693.86678
PASTURE,36,2008,2.902159796,235.939,257.6728,110.4312,225.17,2.5,4846.659582
PASTURE,36,2009,2.871595016,235.939,257.6728,110.4312,225.17,2.5,5036.548373
PASTURE,36,2010,2.884270995,235.939,257.6728,110.4312,225.17,2.5,4611.932753
PASTURE,36,2011,2.892065426,235.939,257.6728,110.4312,225.17,2.5,6902.166223
PASTURE,36,2012,2.851047347,235.939,257.6728,110.4312,225.17,2.5,6735.739186
PASTURE,36,2013,2.902159796,235.939,257.6728,110.4312,225.17,2.5,6872.507079
PASTURE,36,2014,2.902159796,235.939,257.6728,110.4312,225.17,2.5,6825.311884
PASTURE,36,2015,2.902159796,235.939,257.6728,110.4312,225.17,2.5,6683.880079
PASTURE,36,2016,2.829536944,235.939,257.6728,110.4312,225.17,2.5,7397.052941
PASTURE,36,2017,2.863851843,235.939,257.6728,110.4312,225.17,2.5,7184.636377
PASTURE,36,2018,2.89523151,235.939,257.6728,110.4312,225.17,2.5,11676.27435
PASTURE,37-KID,2008,3.220275747,235.939,257.6728,110.4312,225.17,2.5,311.283664
PASTURE,37-KID,2009,3.214515464,235.939,257.6728,110.4312,225.17,2.5,387.584711
PASTURE,37-KID,2010,3.213325619,235.939,257.6728,110.4312,225.17,2.5,1351.792846
PASTURE,37-KID,2011,3.212693902,235.939,257.6728,110.4312,225.17,2.5,1351.651837
PASTURE,37-KID,2012,3.166391758,235.939,257.6728,110.4312,225.17,2.5,1672.344867
PASTURE,37-KID,2013,3.220149381,235.939,257.6728,110.4312,225.17,2.5,1980.205761
PASTURE,37-KID,2014,3.220275747,235.939,257.6728,110.4312,225.17,2.5,2444.774351
PASTURE,37-KID,2015,3.204223801,235.939,257.6728,110.4312,225.17,2.5,2659.292453
PASTURE,37-KID,2016,3.176713134,235.939,257.6728,110.4312,225.17,2.5,3116.447189
PASTURE,37-KID,2017,3.196053897,235.939,257.6728,110.4312,225.17,2.5,3080.5759
PASTURE,37-KID,2018,3.209805824,235.939,257.6728,110.4312,225.17,2.5,3529.904039
PASTURE,37-RID,2008,2.901028745,235.939,257.6728,110.4312,225.17,2.5,60.905341
PASTURE,37-RID,2009,2.901028745,235.939,257.6728,110.4312,225.17,2.5,1027.825419
PASTURE,37-RID,2010,2.884401626,235.939,257.6728,110.4312,225.17,2.5,2063.628041
PASTURE,37-RID,2011,2.864993096,235.939,257.6728,110.4312,225.17,2.5,2087.864493
PASTURE,37-RID,2012,2.89630873,235.939,257.6728,110.4312,225.17,2.5,2117.715617
PASTURE,37-RID,2013,2.863808713,235.939,257.6728,110.4312,225.17,2.5,4547.630201
PASTURE,37-RID,2014,2.901028745,235.939,257.6728,110.4312,225.17,2.5,4676.09583
PASTURE,37-RID,2015,2.881750765,235.939,257.6728,110.4312,225.17,2.5,4696.757728
PASTURE,37-RID,2016,2.852335085,235.939,257.6728,110.4312,225.17,2.5,4737.930743
PASTURE,37-RID,2017,2.890068955,235.939,257.6728,110.4312,225.17,2.5,4826.694874
PASTURE,37-RID,2018,2.901028745,235.939,257.6728,110.4312,225.17,2.5,5317.027157
PASTURE,37-SVID,2008,2.707668932,235.939,257.6728,110.4312,225.17,2.5,559.217627
PASTURE,37-SVID,2009,2.707668932,235.939,257.6728,110.4312,225.17,2.5,2388.210835
PASTURE,37-SVID,2010,2.68233052,235.939,257.6728,110.4312,225.17,2.5,8296.095448
PASTURE,37-SVID,2011,2.679843019,235.939,257.6728,110.4312,225.17,2.5,8306.404829
PASTURE,37-SVID,2012,2.692118856,235.939,257.6728,110.4312,225.17,2.5,8961.032386
PASTURE,37-SVID,2013,2.674193634,235.939,257.6728,110.4312,225.17,2.5,9843.224997
PASTURE,37-SVID,2014,2.707668932,235.939,257.6728,110.4312,225.17,2.5,9999.453299
PASTURE,37-SVID,2015,2.691376332,235.939,257.6728,110.4312,225.17,2.5,10390.9314
PASTURE,37-SVID,2016,2.673398643,235.939,257.6728,110.4312,225.17,2.5,10399.36397
PASTURE,37-SVID,2017,2.700331926,235.939,257.6728,110.4312,225.17,2.5,10426.38112
PASTURE,37-SVID,2018,2.707668932,235.939,257.6728,110.4312,225.17,2.5,10988.2733
PASTURE,37-WIP,2008,2.697565047,235.939,257.6728,110.4312,225.17,2.5,1839.897106
PASTURE,37-WIP,2009,2.663603664,235.939,257.6728,110.4312,225.17,2.5,2964.997562
PASTURE,37-WIP,2010,2.653424533,235.939,257.6728,110.4312,225.17,2.5,3922.373153
PASTURE,37-WIP,2011,2.612203702,235.939,257.6728,110.4312,225.17,2.5,17078.092
PASTURE,37-WIP,2012,2.62515385,235.939,257.6728,110.4312,225.17,2.5,17754.50219
PASTURE,37-WIP,2013,2.646132903,235.939,257.6728,110.4312,225.17,2.5,17489.50131
PASTURE,37-WIP,2014,2.663424065,235.939,257.6728,110.4312,225.17,2.5,17497.99916
PASTURE,37-WIP,2015,2.692987349,235.939,257.6728,110.4312,225.17,2.5,17261.78386
PASTURE,37-WIP,2016,2.62515385,235.939,257.6728,110.4312,225.17,2.5,17480.07554
PASTURE,37-WIP,2017,2.630269997,235.939,257.6728,110.4312,225.17,2.5,17480.07508
PASTURE,37-WIP,2018,2.697427508,235.939,257.6728,110.4312,225.17,2.5,17887.77269
PASTURE,38-YTID,2008,2.469103626,235.939,257.6728,110.4312,225.17,2.5,150.811711
PASTURE,38-YTID,2009,2.337278338,235.939,257.6728,110.4312,225.17,2.5,5298.666368
PASTURE,38-YTID,2010,2.178637278,235.939,257.6728,110.4312,225.17,2.5,7361.57232
PASTURE,38-YTID,2011,2.252173058,235.939,257.6728,110.4312,225.17,2.5,7326.251853
PASTURE,38-YTID,2012,2.339487837,235.939,257.6728,110.4312,225.17,2.5,10292.71048
PASTURE,38-YTID,2013,2.081262114,235.939,257.6728,110.4312,225.17,2.5,10773.15553
PASTURE,38-YTID,2014,2.398164043,235.939,257.6728,110.4312,225.17,2.5,11518.82093
PASTURE,38-YTID,2015,2.391200003,235.939,257.6728,110.4312,225.17,2.5,11284.40282
PASTURE,38-YTID,2016,2.442751632,235.939,257.6728,110.4312,225.17,2.5,11923.75469
PASTURE,38-YTID,2017,2.310290339,235.939,257.6728,110.4312,225.17,2.5,11911.69503
PASTURE,38-YTID,2018,2.343120169,235.939,257.6728,110.4312,225.17,2.5,11657.48438
PASTURE,39-EW,2008,2.571695858,235.939,257.6728,110.4312,225.17,2.5,2334.045753
PASTURE,39-EW,2009,2.558379047,235.939,257.6728,110.4312,225.17,2.5,2394.20463
PASTURE,39-EW,2010,2.526363135,235.939,257.6728,110.4312,225.17,2.5,2466.97263
PASTURE,39-EW,2011,2.417594995,235.939,257.6728,110.4312,225.17,2.5,2722.271929
PASTURE,39-EW,2012,2.531555705,235.939,257.6728,110.4312,225.17,2.5,3051.760991
PASTURE,39-EW,2013,2.561537673,235.939,257.6728,110.4312,225.17,2.5,3131.536455
PASTURE,39-EW,2014,2.571695858,235.939,257.6728,110.4312,225.17,2.5,3144.272539
PASTURE,39-EW,2015,2.571695858,235.939,257.6728,110.4312,225.17,2.5,4552.883074
PASTURE,39-EW,2016,2.503258083,235.939,257.6728,110.4312,225.17,2.5,4552.279907
PASTURE,39-EW,2017,2.527315976,235.939,257.6728,110.4312,225.17,2.5,4552.279846
PASTURE,39-EW,2018,2.564909957,235.939,257.6728,110.4312,225.17,2.5,4847.963308
PASTURE,39-KRD,2008,2.41489391,235.939,257.6728,110.4312,225.17,2.5,10874.32357
PASTURE,39-KRD,2009,2.280716451,235.939,257.6728,110.4312,225.17,2.5,12020.09464
PASTURE,39-KRD,2010,2.023530568,235.939,257.6728,110.4312,225.17,2.5,12283.11222
PASTURE,39-KRD,2011,2.112810461,235.939,257.6728,110.4312,225.17,2.5,14546.35627
PASTURE,39-KRD,2012,2.270137086,235.939,257.6728,110.4312,225.17,2.5,16675.22437
PASTURE,39-KRD,2013,2.067110206,235.939,257.6728,110.4312,225.17,2.5,18041.87671
PASTURE,39-KRD,2014,2.306148748,235.939,257.6728,110.4312,225.17,2.5,19827.28257
PASTURE,39-KRD,2015,2.380284691,235.939,257.6728,110.4312,225.17,2.5,25065.3339
PASTURE,39-KRD,2016,2.380284691,235.939,257.6728,110.4312,225.17,2.5,24949.12364
PASTURE,39-KRD,2017,2.281025754,235.939,257.6728,110.4312,225.17,2.5,25263.66435
PASTURE,39-KRD,2018,2.265796786,235.939,257.6728,110.4312,225.17,2.5,26461.08077
PASTURE,4,2011,1.315368581,235.939,257.6728,110.4312,225.17,2.5,389.007852
PASTURE,4,2012,1.240486526,235.939,257.6728,110.4312,225.17,2.5,395.63115
PASTURE,4,2013,1.161405207,235.939,257.6728,110.4312,225.17,2.5,406.17095
PASTURE,4,2014,1.159869447,235.939,257.6728,110.4312,225.17,2.5,406.17095
PASTURE,4,2015,1.477232967,235.939,257.6728,110.4312,225.17,2.5,406.170914
PASTURE,4,2016,1.538194758,235.939,257.6728,110.4312,225.17,2.5,491.835236
PASTURE,4,2017,1.63441811,235.939,257.6728,110.4312,225.17,2.5,491.835231
PASTURE,4,2018,1.553854858,235.939,257.6728,110.4312,225.17,2.5,813.461521
PASTURE,40,2010,2.787806035,235.939,257.6728,110.4312,225.17,2.5,102.35796
PASTURE,40,2011,2.752575116,235.939,257.6728,110.4312,225.17,2.5,102.35803
PASTURE,40,2012,2.817070525,235.939,257.6728,110.4312,225.17,2.5,102.358024
PASTURE,40,2013,2.794935105,235.939,257.6728,110.4312,225.17,2.5,106.563523
PASTURE,40,2014,2.817070525,235.939,257.6728,110.4312,225.17,2.5,279.494773
PASTURE,40,2015,2.792608242,235.939,257.6728,110.4312,225.17,2.5,279.49294
PASTURE,40,2016,2.743912398,235.939,257.6728,110.4312,225.17,2.5,286.865909
PASTURE,40,2017,2.7957411,235.939,257.6728,110.4312,225.17,2.5,286.865883
PASTURE,40,2018,2.817070525,235.939,257.6728,110.4312,225.17,2.5,286.128823
PASTURE,41,2008,2.990451143,235.939,257.6728,110.4312,225.17,2.5,5039.009367
PASTURE,41,2009,2.990451143,235.939,257.6728,110.4312,225.17,2.5,7816.637407
PASTURE,41,2010,2.969581513,235.939,257.6728,110.4312,225.17,2.5,8964.374051
PASTURE,41,2011,2.982742318,235.939,257.6728,110.4312,225.17,2.5,14594.10875
PASTURE,41,2012,2.950784999,235.939,257.6728,110.4312,225.17,2.5,14169.99018
PASTURE,41,2013,2.978618814,235.939,257.6728,110.4312,225.17,2.5,14894.639
PASTURE,41,2014,2.990451143,235.939,257.6728,110.4312,225.17,2.5,18756.41581
PASTURE,41,2015,2.990451143,235.939,257.6728,110.4312,225.17,2.5,18296.73275
PASTURE,41,2016,2.908576229,235.939,257.6728,110.4312,225.17,2.5,17718.89647
PASTURE,41,2017,2.972619693,235.939,257.6728,110.4312,225.17,2.5,17985.84516
PASTURE,41,2018,2.988633454,235.939,257.6728,110.4312,225.17,2.5,16474.17165
PASTURE,42,2008,2.97700033,235.939,257.6728,110.4312,225.17,2.5,111.218251
PASTURE,42,2009,2.97700033,235.939,257.6728,110.4312,225.17,2.5,1554.461253
PASTURE,42,2010,2.912099487,235.939,257.6728,110.4312,225.17,2.5,1398.836887
PASTURE,42,2011,2.907209654,235.939,257.6728,110.4312,225.17,2.5,1659.456115
PASTURE,42,2012,2.870922121,235.939,257.6728,110.4312,225.17,2.5,1546.720509
PASTURE,42,2013,2.961527689,235.939,257.6728,110.4312,225.17,2.5,1590.31693
PASTURE,42,2014,2.97700033,235.939,257.6728,110.4312,225.17,2.5,1957.978504
PASTURE,42,2015,2.97700033,235.939,257.6728,110.4312,225.17,2.5,1584.854264
PASTURE,42,2016,2.89999794,235.939,257.6728,110.4312,225.17,2.5,1015.820054
PASTURE,42,2017,2.92690424,235.939,257.6728,110.4312,225.17,2.5,1314.288039
PASTURE,42,2018,2.965642411,235.939,257.6728,110.4312,225.17,2.5,1327.282447
PASTURE,43,2008,3.02330781,235.939,257.6728,110.4312,225.17,2.5,36.778016
PASTURE,43,2009,3.006439755,235.939,257.6728,110.4312,225.17,2.5,206.083243
PASTURE,43,2010,2.916627038,235.939,257.6728,110.4312,225.17,2.5,678.216216
PASTURE,43,2011,2.941715867,235.939,257.6728,110.4312,225.17,2.5,717.237636
PASTURE,43,2012,2.871016375,235.939,257.6728,110.4312,225.17,2.5,1400.491366
PASTURE,43,2013,2.978465336,235.939,257.6728,110.4312,225.17,2.5,1824.204567
PASTURE,43,2014,2.96923267,235.939,257.6728,110.4312,225.17,2.5,2415.707623
PASTURE,43,2015,2.995332983,235.939,257.6728,110.4312,225.17,2.5,2295.756251
PASTURE,43,2016,2.94450995,235.939,257.6728,110.4312,225.17,2.5,2416.414414
PASTURE,43,2017,2.948117796,235.939,257.6728,110.4312,225.17,2.5,2525.699801
PASTURE,43,2018,2.977390368,235.939,257.6728,110.4312,225.17,2.5,956.782636
PASTURE,44,2008,2.797038159,235.939,257.6728,110.4312,225.17,2.5,179.734837
PASTURE,44,2009,2.797038159,235.939,257.6728,110.4312,225.17,2.5,179.734837
PASTURE,44,2010,2.736212731,235.939,257.6728,110.4312,225.17,2.5,624.437523
PASTURE,44,2011,2.699484631,235.939,257.6728,110.4312,225.17,2.5,606.565976
PASTURE,44,2012,2.746544805,235.939,257.6728,110.4312,225.17,2.5,606.476911
PASTURE,44,2013,2.797038159,235.939,257.6728,110.4312,225.17,2.5,530.889173
PASTURE,44,2014,2.795202315,235.939,257.6728,110.4312,225.17,2.5,658.254529
PASTURE,44,2015,2.797038159,235.939,257.6728,110.4312,225.17,2.5,595.091809
PASTURE,44,2016,2.72632782,235.939,257.6728,110.4312,225.17,2.5,595.091807
PASTURE,44,2017,2.717893727,235.939,257.6728,110.4312,225.17,2.5,553.498248
PASTURE,44,2018,2.776770686,235.939,257.6728,110.4312,225.17,2.5,454.213436
PASTURE,45,2009,2.203060552,235.939,257.6728,110.4312,225.17,2.5,187.330209
PASTURE,45,2010,1.865243496,235.939,257.6728,110.4312,225.17,2.5,195.423673
PASTURE,45,2011,2.054648631,235.939,257.6728,110.4312,225.17,2.5,196.082288
PASTURE,45,2012,2.18551039,235.939,257.6728,110.4312,225.17,2.5,185.011427
PASTURE,45,2013,1.901811122,235.939,257.6728,110.4312,225.17,2.5,488.716697
PASTURE,45,2014,2.246785518,235.939,257.6728,110.4312,225.17,2.5,507.70796
PASTURE,45,2015,2.328031893,235.939,257.6728,110.4312,225.17,2.5,502.519422
PASTURE,45,2016,2.326596953,235.939,257.6728,110.4312,225.17,2.5,588.036826
PASTURE,45,2017,2.176861394,235.939,257.6728,110.4312,225.17,2.5,588.036839
PASTURE,45,2018,2.113297439,235.939,257.6728,110.4312,225.17,2.5,565.526815
PASTURE,46,2008,2.44137372,235.939,257.6728,110.4312,225.17,2.5,2.338829
PASTURE,46,2009,2.385953664,235.939,257.6728,110.4312,225.17,2.5,53.644772
PASTURE,46,2010,2.279612337,235.939,257.6728,110.4312,225.17,2.5,70.625781
PASTURE,46,2011,2.313455681,235.939,257.6728,110.4312,225.17,2.5,70.625784
PASTURE,46,2012,2.385953664,235.939,257.6728,110.4312,225.17,2.5,70.625787
PASTURE,46,2013,2.305262376,235.939,257.6728,110.4312,225.17,2.5,70.686582
PASTURE,46,2014,2.370144123,235.939,257.6728,110.4312,225.17,2.5,164.06792
PASTURE,46,2015,2.402217332,235.939,257.6728,110.4312,225.17,2.5,164.067893
PASTURE,46,2016,2.385953664,235.939,257.6728,110.4312,225.17,2.5,195.961034
PASTURE,46,2017,2.304472398,235.939,257.6728,110.4312,225.17,2.5,195.961033
PASTURE,46,2018,2.29343611,235.939,257.6728,110.4312,225.17,2.5,195.961034
PASTURE,47,2010,2.123964343,235.939,257.6728,110.4312,225.17,2.5,258.726519
PASTURE,47,2011,2.175734373,235.939,257.6728,110.4312,225.17,2.5,275.4744
PASTURE,47,2012,2.252752716,235.939,257.6728,110.4312,225.17,2.5,275.474381
PASTURE,47,2013,2.167654252,235.939,257.6728,110.4312,225.17,2.5,275.4744
PASTURE,47,2014,2.234357314,235.939,257.6728,110.4312,225.17,2.5,353.093023
PASTURE,47,2015,2.287012897,235.939,257.6728,110.4312,225.17,2.5,353.092996
PASTURE,47,2016,2.285070542,235.939,257.6728,110.4312,225.17,2.5,406.344805
PASTURE,47,2017,2.164145896,235.939,257.6728,110.4312,225.17,2.5,397.820614
PASTURE,47,2018,2.170341548,235.939,257.6728,110.4312,225.17,2.5,397.514691
PASTURE,48,2008,2.417728517,235.939,257.6728,110.4312,225.17,2.5,27.350211
PASTURE,48,2009,2.388868628,235.939,257.6728,110.4312,225.17,2.5,27.350211
PASTURE,48,2010,2.278198574,235.939,257.6728,110.4312,225.17,2.5,881.50636
PASTURE,48,2011,2.269885792,235.939,257.6728,110.4312,225.17,2.5,1270.605689
PASTURE,48,2012,2.323384782,235.939,257.6728,110.4312,225.17,2.5,1270.600603
PASTURE,48,2013,2.340659688,235.939,257.6728,110.4312,225.17,2.5,1270.605689
PASTURE,48,2014,2.333866488,235.939,257.6728,110.4312,225.17,2.5,1295.74096
PASTURE,48,2015,2.416782441,235.939,257.6728,110.4312,225.17,2.5,1295.725033
PASTURE,48,2016,2.345860329,235.939,257.6728,110.4312,225.17,2.5,1299.658306
PASTURE,48,2017,2.24716249,235.939,257.6728,110.4312,225.17,2.5,2209.017349
PASTURE,48,2018,2.306242845,235.939,257.6728,110.4312,225.17,2.5,2209.017343
PASTURE,49,2008,2.414107136,235.939,257.6728,110.4312,225.17,2.5,732.911437
PASTURE,49,2009,2.410103614,235.939,257.6728,110.4312,225.17,2.5,732.911437
PASTURE,49,2010,2.296982045,235.939,257.6728,110.4312,225.17,2.5,3570.330618
PASTURE,49,2011,2.274481353,235.939,257.6728,110.4312,225.17,2.5,3912.349542
PASTURE,49,2012,2.259737145,235.939,257.6728,110.4312,225.17,2.5,7532.060242
PASTURE,49,2013,2.327784488,235.939,257.6728,110.4312,225.17,2.5,7565.362921
PASTURE,49,2014,2.413357415,235.939,257.6728,110.4312,225.17,2.5,7702.98147
PASTURE,49,2015,2.439446799,235.939,257.6728,110.4312,225.17,2.5,7756.066051
PASTURE,49,2016,2.351675743,235.939,257.6728,110.4312,225.17,2.5,7745.187561
PASTURE,49,2017,2.268541244,235.939,257.6728,110.4312,225.17,2.5,8677.533834
PASTURE,49,2018,2.352995996,235.939,257.6728,110.4312,225.17,2.5,8677.533822
PASTURE,5,2008,1.205650957,235.939,257.6728,110.4312,225.17,2.5,31.351072
PASTURE,5,2009,1.280682914,235.939,257.6728,110.4312,225.17,2.5,31.351072
PASTURE,5,2010,1.0242264,235.939,257.6728,110.4312,225.17,2.5,31.351072
PASTURE,5,2011,1.215589402,235.939,257.6728,110.4312,225.17,2.5,1834.314704
PASTURE,5,2012,1.107563114,235.939,257.6728,110.4312,225.17,2.5,1834.314751
PASTURE,5,2013,1.090960267,235.939,257.6728,110.4312,225.17,2.5,5512.95094
PASTURE,5,2014,1.084964027,235.939,257.6728,110.4312,225.17,2.5,5512.95094
PASTURE,5,2015,1.406725339,235.939,257.6728,110.4312,225.17,2.5,4660.863347
PASTURE,5,2016,1.387184817,235.939,257.6728,110.4312,225.17,2.5,4660.863405
PASTURE,5,2017,1.515925479,235.939,257.6728,110.4312,225.17,2.5,4660.665345
PASTURE,5,2018,1.446872606,235.939,257.6728,110.4312,225.17,2.5,5503.836646
PASTURE,50,2008,2.681239852,235.939,257.6728,110.4312,225.17,2.5,121.403874
PASTURE,50,2009,2.676147654,235.939,257.6728,110.4312,225.17,2.5,121.403874
PASTURE,50,2010,2.604605179,235.939,257.6728,110.4312,225.17,2.5,124.099333
PASTURE,50,2011,2.560182694,235.939,257.6728,110.4312,225.17,2.5,363.896716
PASTURE,50,2012,2.592532503,235.939,257.6728,110.4312,225.17,2.5,706.292327
PASTURE,50,2013,2.681239852,235.939,257.6728,110.4312,225.17,2.5,785.434395
PASTURE,50,2014,2.674576843,235.939,257.6728,110.4312,225.17,2.5,777.535461
PASTURE,50,2015,2.681239852,235.939,257.6728,110.4312,225.17,2.5,720.820861
PASTURE,50,2016,2.613999429,235.939,257.6728,110.4312,225.17,2.5,679.584505
PASTURE,50,2017,2.580208577,235.939,257.6728,110.4312,225.17,2.5,1707.637087
PASTURE,50,2018,2.62148794,235.939,257.6728,110.4312,225.17,2.5,2047.413386
PASTURE,51,2010,2.816187716,235.939,257.6728,110.4312,225.17,2.5,5.365743
PASTURE,51,2011,2.786123908,235.939,257.6728,110.4312,225.17,2.5,5.365743
