i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,PriceProxy,YieldProxy,CostProxy,WaterProxy,MargRev,MargProf
PEAR,35,2008,4.100605914,3.280484731,0.215408084,502.6653762,4377.601903,2444.439127,528.198,15.7,1.977297,1.977297,0,PEARS,PEARS,Barlett Pears,Pear,8292.7086,968.0021944
PEAR,35,2009,4.026922783,3.280484731,0.313362199,466.6532796,4063.980496,2269.31392,409.5,18.8,1.977298,1.977298,0,PEARS,PEARS,Barlett Pears,Pear,7698.6,898.6523045
PEAR,35,2010,3.890384159,3.280484731,0.333751865,570.990712,4972.632184,2776.702163,554.112,17,1.977298,1.977298,0,PEARS,PEARS,Barlett Pears,Pear,9419.904,1099.578941
PEAR,35,2011,3.929230404,3.280484731,0.278292777,570.7083415,4970.173081,2775.329008,431.892,21.8,1.903121,1.903121,0,PEARS,PEARS,Barlett Pears,Pear,9415.2456,1099.035169
PEAR,35,2012,3.908145876,3.280484731,0.539042035,634.829385,5528.589108,3087.14676,575.444,18.2,1.903121,1.903121,0,PEARS,PEARS,Barlett Pears,Pear,10473.0808,1222.515548
PEAR,35,2013,3.970375653,3.280484731,0.104184208,705.3944213,6143.124447,3430.301359,559.482,20.8,1.860854,1.860854,0,PEARS,PEARS,Barlett Pears,Pear,11637.2256,1358.405373
PEAR,35,2014,4.100605914,3.280484731,0.27879031,734.9032675,6400.11048,3573.801551,621.746,19.5,1.860854,1.860854,0,PEARS,PEARS,Barlett Pears,Pear,12124.047,1415.231701
PEAR,35,2015,4.099325952,3.280484731,0.214705675,749.4631698,6526.909458,3644.605702,675.642,18.3,1.11468,1.11468,0,PEARS,PEARS,Barlett Pears,Pear,12364.2486,1443.27027
PEAR,35,2016,4.063679152,3.280484731,0.305222825,724.3232836,6307.971734,3522.351566,711.28,16.8,1.11468,1.11468,0,PEARS,PEARS,Barlett Pears,Pear,11949.504,1394.857417
PEAR,35,2017,4.070046465,3.280484731,0.489398992,739.6771015,6441.684748,3597.016492,802.816,15.2,1.11468,1.11468,0,PEARS,PEARS,Barlett Pears,Pear,12202.8032,1424.424859
PEAR,35,2018,4.025486402,3.280484731,0.213683123,625.8837241,5450.68332,3043.644413,535,19.3,1.11468,1.11468,0,PEARS,PEARS,Barlett Pears,Pear,10325.5,1205.288542
PEAR,36,2008,4.372919488,3.49833559,0,502.6653762,4377.601903,2444.439127,528.198,15.7,119.85919,119.85919,0,PEARS,PEARS,Barlett Pears,Pear,8292.7086,968.0021944
PEAR,36,2009,4.370926122,3.49833559,0.024649453,466.6532796,4063.980496,2269.31392,409.5,18.8,119.85919,119.85919,0,PEARS,PEARS,Barlett Pears,Pear,7698.6,898.6523045
PEAR,36,2010,4.359464075,3.49833559,0.067883557,570.990712,4972.632184,2776.702163,554.112,17,119.85919,119.85919,0,PEARS,PEARS,Barlett Pears,Pear,9419.904,1099.578941
PEAR,36,2011,4.365930805,3.49833559,0.005590946,570.7083415,4970.173081,2775.329008,431.892,21.8,66.058823,66.058823,0,PEARS,PEARS,Barlett Pears,Pear,9415.2456,1099.035169
PEAR,36,2012,4.331763408,3.49833559,0.074806936,634.829385,5528.589108,3087.14676,575.444,18.2,66.058821,66.058821,0,PEARS,PEARS,Barlett Pears,Pear,10473.0808,1222.515548
PEAR,36,2013,4.372701188,3.49833559,0.00017464,705.3944213,6143.124447,3430.301359,559.482,20.8,40.462137,40.462137,0,PEARS,PEARS,Barlett Pears,Pear,11637.2256,1358.405373
PEAR,36,2014,4.372919488,3.49833559,0.018633002,734.9032675,6400.11048,3573.801551,621.746,19.5,83.56484,83.56484,0,PEARS,PEARS,Barlett Pears,Pear,12124.047,1415.231701
PEAR,36,2015,4.372919488,3.49833559,0.082373328,749.4631698,6526.909458,3644.605702,675.642,18.3,82.759407,82.759407,0,PEARS,PEARS,Barlett Pears,Pear,12364.2486,1443.27027
PEAR,36,2016,4.331325661,3.49833559,0.149455036,724.3232836,6307.971734,3522.351566,711.28,16.8,146.476746,146.476746,0,PEARS,PEARS,Barlett Pears,Pear,11949.504,1394.857417
PEAR,36,2017,4.372919488,3.49833559,0.103744564,739.6771015,6441.684748,3597.016492,802.816,15.2,146.402394,146.402394,0,PEARS,PEARS,Barlett Pears,Pear,12202.8032,1424.424859
PEAR,36,2018,4.362602622,3.49833559,0.019666588,625.8837241,5450.68332,3043.644413,535,19.3,146.169263,146.169263,0,PEARS,PEARS,Barlett Pears,Pear,10325.5,1205.288542
PEAR,37,2008,4.195896183,3.356716946,0.05586874,502.6653762,4377.601903,2444.439127,528.198,15.7,6483.967117,6453.526684,30.440433,PEARS,PEARS,Barlett Pears,Pear,8292.7086,968.0021944
PEAR,37,2009,4.195896183,3.356716946,0.029567783,466.6532796,4063.980496,2269.31392,409.5,18.8,6519.202734,6488.762301,30.440433,PEARS,PEARS,Barlett Pears,Pear,7698.6,898.6523045
PEAR,37,2010,4.163609439,3.356716946,0.211377052,570.990712,4972.632184,2776.702163,554.112,17,6353.016694,6328.346314,24.67038,PEARS,PEARS,Barlett Pears,Pear,9419.904,1099.578941
PEAR,37,2011,4.151919086,3.356716946,0.07544509,570.7083415,4970.173081,2775.329008,431.892,21.8,6374.664446,6349.994066,24.67038,PEARS,PEARS,Barlett Pears,Pear,9415.2456,1099.035169
PEAR,37,2012,4.156176252,3.356716946,0.221368245,634.829385,5528.589108,3087.14676,575.444,18.2,6306.477334,6281.806952,24.670382,PEARS,PEARS,Barlett Pears,Pear,10473.0808,1222.515548
PEAR,37,2013,4.158457571,3.356716946,0.029950889,705.3944213,6143.124447,3430.301359,559.482,20.8,5898.398117,5882.781503,15.616614,PEARS,PEARS,Barlett Pears,Pear,11637.2256,1358.405373
PEAR,37,2014,4.195896183,3.356716946,0.081197062,734.9032675,6400.11048,3573.801551,621.746,19.5,5776.57837,5760.961756,15.616614,PEARS,PEARS,Barlett Pears,Pear,12124.047,1415.231701
PEAR,37,2015,4.180623545,3.356716946,0.195821288,749.4631698,6526.909458,3644.605702,675.642,18.3,5593.860971,5593.860971,0,PEARS,PEARS,Barlett Pears,Pear,12364.2486,1443.27027
PEAR,37,2016,4.158552433,3.356716946,0.230600038,724.3232836,6307.971734,3522.351566,711.28,16.8,5584.871506,5584.871506,0,PEARS,PEARS,Barlett Pears,Pear,11949.504,1394.857417
PEAR,37,2017,4.171899974,3.356716946,0.246912513,739.6771015,6441.684748,3597.016492,802.816,15.2,5605.946624,5605.946624,0,PEARS,PEARS,Barlett Pears,Pear,12202.8032,1424.424859
PEAR,37,2018,4.195896183,3.356716946,0.045667858,625.8837241,5450.68332,3043.644413,535,19.3,5401.800251,5400.407488,1.392763,PEARS,PEARS,Barlett Pears,Pear,10325.5,1205.288542
PEAR,38,2008,3.789658058,3.054735295,1.050816607,502.6653762,4377.601903,2444.439127,528.198,15.7,1773.473302,1773.473302,0,PEARS,PEARS,Barlett Pears,Pear,8292.7086,968.0021944
PEAR,38,2009,3.622495861,3.054735295,1.014375815,466.6532796,4063.980496,2269.31392,409.5,18.8,1616.187208,1616.187208,0,PEARS,PEARS,Barlett Pears,Pear,7698.6,898.6523045
PEAR,38,2010,3.440645744,3.054735295,1.244800238,570.990712,4972.632184,2776.702163,554.112,17,1616.187208,1616.187208,0,PEARS,PEARS,Barlett Pears,Pear,9419.904,1099.578941
PEAR,38,2011,3.568138972,3.054735295,1.296144134,570.7083415,4970.173081,2775.329008,431.892,21.8,1616.187194,1616.187194,0,PEARS,PEARS,Barlett Pears,Pear,9415.2456,1099.035169
PEAR,38,2012,3.627357602,3.054735295,1.721043846,634.829385,5528.589108,3087.14676,575.444,18.2,1616.187162,1616.187162,0,PEARS,PEARS,Barlett Pears,Pear,10473.0808,1222.515548
PEAR,38,2013,3.376959909,3.054735295,0.778214488,705.3944213,6143.124447,3430.301359,559.482,20.8,1578.517458,1578.517458,0,PEARS,PEARS,Barlett Pears,Pear,11637.2256,1358.405373
PEAR,38,2014,3.686467132,3.054735295,1.434652671,734.9032675,6400.11048,3573.801551,621.746,19.5,1520.706246,1520.706246,0,PEARS,PEARS,Barlett Pears,Pear,12124.047,1415.231701
PEAR,38,2015,3.72160334,3.054735295,1.41778688,749.4631698,6526.909458,3644.605702,675.642,18.3,1474.699315,1474.699315,0,PEARS,PEARS,Barlett Pears,Pear,12364.2486,1443.27027
PEAR,38,2016,3.782308552,3.054735295,1.382635325,724.3232836,6307.971734,3522.351566,711.28,16.8,1480.693676,1480.693676,0,PEARS,PEARS,Barlett Pears,Pear,11949.504,1394.857417
PEAR,38,2017,3.699755833,3.054735295,1.611738408,739.6771015,6441.684748,3597.016492,802.816,15.2,1480.693692,1480.693692,0,PEARS,PEARS,Barlett Pears,Pear,12202.8032,1424.424859
PEAR,38,2018,3.699755833,3.054735295,1.126958548,625.8837241,5450.68332,3043.644413,535,19.3,1534.638405,1534.638405,0,PEARS,PEARS,Barlett Pears,Pear,10325.5,1205.288542
PEAR,39,2008,3.718840799,2.975072639,0.617243718,502.6653762,4377.601903,2444.439127,528.198,15.7,470.044665,470.044665,0,PEARS,PEARS,Barlett Pears,Pear,8292.7086,968.0021944
PEAR,39,2009,3.615645728,2.975072639,0.661385991,466.6532796,4063.980496,2269.31392,409.5,18.8,364.575779,364.575779,0,PEARS,PEARS,Barlett Pears,Pear,7698.6,898.6523045
PEAR,39,2010,3.347929976,2.975072639,0.747465796,570.990712,4972.632184,2776.702163,554.112,17,364.575779,364.575779,0,PEARS,PEARS,Barlett Pears,Pear,9419.904,1099.578941
PEAR,39,2011,3.445950165,2.975072639,0.897068129,570.7083415,4970.173081,2775.329008,431.892,21.8,364.575785,364.575785,0,PEARS,PEARS,Barlett Pears,Pear,9415.2456,1099.035169
PEAR,39,2012,3.596445585,2.975072639,1.07362238,634.829385,5528.589108,3087.14676,575.444,18.2,360.746426,359.204766,1.54166,PEARS,PEARS,Barlett Pears,Pear,10473.0808,1222.515548
PEAR,39,2013,3.445348172,2.975072639,0.428245472,705.3944213,6143.124447,3430.301359,559.482,20.8,345.003689,343.462028,1.541661,PEARS,PEARS,Barlett Pears,Pear,11637.2256,1358.405373
PEAR,39,2014,3.638003361,2.975072639,0.830058934,734.9032675,6400.11048,3573.801551,621.746,19.5,352.718563,351.176902,1.541661,PEARS,PEARS,Barlett Pears,Pear,12124.047,1415.231701
PEAR,39,2015,3.685703825,2.975072639,0.857980857,749.4631698,6526.909458,3644.605702,675.642,18.3,305.729558,305.729558,0,PEARS,PEARS,Barlett Pears,Pear,12364.2486,1443.27027
PEAR,39,2016,3.688255976,2.975072639,0.832632255,724.3232836,6307.971734,3522.351566,711.28,16.8,311.027048,311.027048,0,PEARS,PEARS,Barlett Pears,Pear,11949.504,1394.857417
PEAR,39,2017,3.60275644,2.975072639,0.939923899,739.6771015,6441.684748,3597.016492,802.816,15.2,311.027044,311.027044,0,PEARS,PEARS,Barlett Pears,Pear,12202.8032,1424.424859
PEAR,39,2018,3.60275644,2.975072639,0.66344308,625.8837241,5450.68332,3043.644413,535,19.3,311.027047,311.027047,0,PEARS,PEARS,Barlett Pears,Pear,10325.5,1205.288542
PEAR,40,2008,4.259910096,3.407928077,0,502.6653762,4377.601903,2444.439127,528.198,15.7,251.714309,251.714309,0,PEARS,PEARS,Barlett Pears,Pear,8292.7086,968.0021944
PEAR,40,2009,4.259910096,3.407928077,0,466.6532796,4063.980496,2269.31392,409.5,18.8,251.71431,251.71431,0,PEARS,PEARS,Barlett Pears,Pear,7698.6,898.6523045
PEAR,40,2010,4.236757087,3.407928077,0.118648287,570.990712,4972.632184,2776.702163,554.112,17,287.653176,287.653176,0,PEARS,PEARS,Barlett Pears,Pear,9419.904,1099.578941
PEAR,40,2011,4.231975745,3.407928077,0.040713776,570.7083415,4970.173081,2775.329008,431.892,21.8,287.653178,287.653178,0,PEARS,PEARS,Barlett Pears,Pear,9415.2456,1099.035169
PEAR,40,2012,4.259910096,3.407928077,0.054373827,634.829385,5528.589108,3087.14676,575.444,18.2,287.653168,287.653168,0,PEARS,PEARS,Barlett Pears,Pear,10473.0808,1222.515548
PEAR,40,2013,4.255712999,3.407928077,0.003357677,705.3944213,6143.124447,3430.301359,559.482,20.8,287.653178,287.653178,0,PEARS,PEARS,Barlett Pears,Pear,11637.2256,1358.405373
PEAR,40,2014,4.259910096,3.407928077,0.011434462,734.9032675,6400.11048,3573.801551,621.746,19.5,269.952014,269.952014,0,PEARS,PEARS,Barlett Pears,Pear,12124.047,1415.231701
PEAR,40,2015,4.240641481,3.407928077,0.143778283,749.4631698,6526.909458,3644.605702,675.642,18.3,269.951984,269.951984,0,PEARS,PEARS,Barlett Pears,Pear,12364.2486,1443.27027
PEAR,40,2016,4.222938357,3.407928077,0.161626297,724.3232836,6307.971734,3522.351566,711.28,16.8,273.898043,273.898043,0,PEARS,PEARS,Barlett Pears,Pear,11949.504,1394.857417
PEAR,40,2017,4.243283321,3.407928077,0.107429004,739.6771015,6441.684748,3597.016492,802.816,15.2,273.898042,273.898042,0,PEARS,PEARS,Barlett Pears,Pear,12202.8032,1424.424859
PEAR,40,2018,4.259910096,3.407928077,0.006775607,625.8837241,5450.68332,3043.644413,535,19.3,273.898042,273.898042,0,PEARS,PEARS,Barlett Pears,Pear,10325.5,1205.288542
PEAR,41,2008,4.514854797,3.611883838,0,502.6653762,4377.601903,2444.439127,528.198,15.7,505.102426,505.102426,0,PEARS,PEARS,Barlett Pears,Pear,8292.7086,968.0021944
PEAR,41,2009,4.514854797,3.611883838,0,466.6532796,4063.980496,2269.31392,409.5,18.8,505.102426,505.102426,0,PEARS,PEARS,Barlett Pears,Pear,7698.6,898.6523045
PEAR,41,2010,4.49764662,3.611883838,0.075776818,570.990712,4972.632184,2776.702163,554.112,17,511.556162,511.556162,0,PEARS,PEARS,Barlett Pears,Pear,9419.904,1099.578941
PEAR,41,2011,4.51141941,3.611883838,0.002748309,570.7083415,4970.173081,2775.329008,431.892,21.8,640.453588,640.453588,0,PEARS,PEARS,Barlett Pears,Pear,9415.2456,1099.035169
PEAR,41,2012,4.475358274,3.611883838,0.115915479,634.829385,5528.589108,3087.14676,575.444,18.2,640.453603,640.453603,0,PEARS,PEARS,Barlett Pears,Pear,10473.0808,1222.515548
PEAR,41,2013,4.497485922,3.611883838,0.0138951,705.3944213,6143.124447,3430.301359,559.482,20.8,640.453588,640.453588,0,PEARS,PEARS,Barlett Pears,Pear,11637.2256,1358.405373
PEAR,41,2014,4.514854797,3.611883838,0,734.9032675,6400.11048,3573.801551,621.746,19.5,714.108015,714.108015,0,PEARS,PEARS,Barlett Pears,Pear,12124.047,1415.231701
PEAR,41,2015,4.514854797,3.611883838,0.101758976,749.4631698,6526.909458,3644.605702,675.642,18.3,714.107943,714.107943,0,PEARS,PEARS,Barlett Pears,Pear,12364.2486,1443.27027
PEAR,41,2016,4.472119161,3.611883838,0.181842332,724.3232836,6307.971734,3522.351566,711.28,16.8,714.107943,714.107943,0,PEARS,PEARS,Barlett Pears,Pear,11949.504,1394.857417
PEAR,41,2017,4.513751702,3.611883838,0.092564646,739.6771015,6441.684748,3597.016492,802.816,15.2,667.851616,667.851616,0,PEARS,PEARS,Barlett Pears,Pear,12202.8032,1424.424859
PEAR,41,2018,4.511835745,3.611883838,0.026975959,625.8837241,5450.68332,3043.644413,535,19.3,667.851616,667.851616,0,PEARS,PEARS,Barlett Pears,Pear,10325.5,1205.288542
PEAR,42,2011,4.456824651,3.608843493,0.054714315,570.7083415,4970.173081,2775.329008,431.892,21.8,62.611018,62.611018,0,PEARS,PEARS,Barlett Pears,Pear,9415.2456,1099.035169
PEAR,42,2012,4.425157118,3.608843493,0.175380924,634.829385,5528.589108,3087.14676,575.444,18.2,62.61102,62.61102,0,PEARS,PEARS,Barlett Pears,Pear,10473.0808,1222.515548
PEAR,42,2013,4.492975916,3.608843493,0.01446276,705.3944213,6143.124447,3430.301359,559.482,20.8,62.611018,62.611018,0,PEARS,PEARS,Barlett Pears,Pear,11637.2256,1358.405373
PEAR,42,2014,4.511054366,3.608843493,0,734.9032675,6400.11048,3573.801551,621.746,19.5,65.893156,65.893156,0,PEARS,PEARS,Barlett Pears,Pear,12124.047,1415.231701
PEAR,42,2015,4.511054366,3.608843493,0.122849685,749.4631698,6526.909458,3644.605702,675.642,18.3,65.89315,65.89315,0,PEARS,PEARS,Barlett Pears,Pear,12364.2486,1443.27027
PEAR,42,2016,4.471945944,3.608843493,0.193374527,724.3232836,6307.971734,3522.351566,711.28,16.8,65.89315,65.89315,0,PEARS,PEARS,Barlett Pears,Pear,11949.504,1394.857417
PEAR,42,2017,4.489168242,3.608843493,0.115755227,739.6771015,6441.684748,3597.016492,802.816,15.2,65.81298,65.81298,0,PEARS,PEARS,Barlett Pears,Pear,12202.8032,1424.424859
PEAR,42,2018,4.498713449,3.608843493,0.038366732,625.8837241,5450.68332,3043.644413,535,19.3,65.81298,65.81298,0,PEARS,PEARS,Barlett Pears,Pear,10325.5,1205.288542
PEAR,44,2008,4.232523886,3.386019109,0.010162462,502.6653762,4377.601903,2444.439127,528.198,15.7,615.890232,614.17997,1.710262,PEARS,PEARS,Barlett Pears,Pear,8292.7086,968.0021944
PEAR,44,2009,4.232523886,3.386019109,0,466.6532796,4063.980496,2269.31392,409.5,18.8,623.430928,621.720666,1.710262,PEARS,PEARS,Barlett Pears,Pear,7698.6,898.6523045
PEAR,44,2010,4.168084787,3.386019109,0.190370944,570.990712,4972.632184,2776.702163,554.112,17,626.566933,625.013503,1.55343,PEARS,PEARS,Barlett Pears,Pear,9419.904,1099.578941
PEAR,44,2011,4.172646105,3.386019109,0.108941926,570.7083415,4970.173081,2775.329008,431.892,21.8,668.579916,667.026486,1.55343,PEARS,PEARS,Barlett Pears,Pear,9415.2456,1099.035169
PEAR,44,2012,4.217750622,3.386019109,0.158407473,634.829385,5528.589108,3087.14676,575.444,18.2,668.579934,667.026503,1.553431,PEARS,PEARS,Barlett Pears,Pear,10473.0808,1222.515548
PEAR,44,2013,4.232523886,3.386019109,0,705.3944213,6143.124447,3430.301359,559.482,20.8,666.998662,665.445232,1.55343,PEARS,PEARS,Barlett Pears,Pear,11637.2256,1358.405373
PEAR,44,2014,4.22871435,3.386019109,0.043069775,734.9032675,6400.11048,3573.801551,621.746,19.5,671.314259,669.760829,1.55343,PEARS,PEARS,Barlett Pears,Pear,12124.047,1415.231701
PEAR,44,2015,4.232523886,3.386019109,0.164938469,749.4631698,6526.909458,3644.605702,675.642,18.3,675.033733,673.346648,1.687085,PEARS,PEARS,Barlett Pears,Pear,12364.2486,1443.27027
PEAR,44,2016,4.197409689,3.386019109,0.255695743,724.3232836,6307.971734,3522.351566,711.28,16.8,675.033733,673.346648,1.687085,PEARS,PEARS,Barlett Pears,Pear,11949.504,1394.857417
PEAR,44,2017,4.185180409,3.386019109,0.157764241,739.6771015,6441.684748,3597.016492,802.816,15.2,647.077415,645.39033,1.687085,PEARS,PEARS,Barlett Pears,Pear,12202.8032,1424.424859
PEAR,44,2018,4.221301326,3.386019109,0.055532676,625.8837241,5450.68332,3043.644413,535,19.3,595.855827,594.168742,1.687085,PEARS,PEARS,Barlett Pears,Pear,10325.5,1205.288542
PEAR,45,2008,3.59885118,2.900704409,1.048600852,502.6653762,4377.601903,2444.439127,528.198,15.7,6682.522566,6666.306103,16.216463,PEARS,PEARS,Barlett Pears,Pear,8292.7086,968.0021944
PEAR,45,2009,3.474483812,2.900704409,1.060008289,466.6532796,4063.980496,2269.31392,409.5,18.8,6380.387646,6363.389028,16.998618,PEARS,PEARS,Barlett Pears,Pear,7698.6,898.6523045
PEAR,45,2010,3.174858209,2.900704409,1.199749093,570.990712,4972.632184,2776.702163,554.112,17,6405.397669,6388.399051,16.998618,PEARS,PEARS,Barlett Pears,Pear,9419.904,1099.578941
PEAR,45,2011,3.382688418,2.900704409,1.349809199,570.7083415,4970.173081,2775.329008,431.892,21.8,6402.317025,6385.318407,16.998618,PEARS,PEARS,Barlett Pears,Pear,9415.2456,1099.035169
PEAR,45,2012,3.45579414,2.900704409,1.591039556,634.829385,5528.589108,3087.14676,575.444,18.2,6403.856418,6388.532836,15.323582,PEARS,PEARS,Barlett Pears,Pear,10473.0808,1222.515548
PEAR,45,2013,3.228389604,2.900704409,0.82434016,705.3944213,6143.124447,3430.301359,559.482,20.8,6542.781907,6518.466166,24.315741,PEARS,PEARS,Barlett Pears,Pear,11637.2256,1358.405373
PEAR,45,2014,3.517837615,2.900704409,1.450926538,734.9032675,6400.11048,3573.801551,621.746,19.5,6558.460997,6534.145256,24.315741,PEARS,PEARS,Barlett Pears,Pear,12124.047,1415.231701
PEAR,45,2015,3.59885118,2.900704409,1.36533864,749.4631698,6526.909458,3644.605702,675.642,18.3,6560.747887,6536.432149,24.315738,PEARS,PEARS,Barlett Pears,Pear,12364.2486,1443.27027
PEAR,45,2016,3.59752536,2.900704409,1.364001039,724.3232836,6307.971734,3522.351566,711.28,16.8,6585.387519,6561.071781,24.315738,PEARS,PEARS,Barlett Pears,Pear,11949.504,1394.857417
PEAR,45,2017,3.499568242,2.900704409,1.420351634,739.6771015,6441.684748,3597.016492,802.816,15.2,6585.387528,6561.07179,24.315738,PEARS,PEARS,Barlett Pears,Pear,12202.8032,1424.424859
PEAR,45,2018,3.516037894,2.900704409,1.354033711,625.8837241,5450.68332,3043.644413,535,19.3,6585.201051,6560.885313,24.315738,PEARS,PEARS,Barlett Pears,Pear,10325.5,1205.288542
PEAR,46,2008,3.722894419,2.978315535,0.485933402,502.6653762,4377.601903,2444.439127,528.198,15.7,584.229116,584.229116,0,PEARS,PEARS,Barlett Pears,Pear,8292.7086,968.0021944
PEAR,46,2009,3.69593246,2.978315535,0.426910197,466.6532796,4063.980496,2269.31392,409.5,18.8,584.742566,577.648813,7.093753,PEARS,PEARS,Barlett Pears,Pear,7698.6,898.6523045
PEAR,46,2010,3.560557147,2.978315535,0.632620772,570.990712,4972.632184,2776.702163,554.112,17,590.66387,583.570117,7.093753,PEARS,PEARS,Barlett Pears,Pear,9419.904,1099.578941
PEAR,46,2011,3.624120582,2.978315535,0.558671581,570.7083415,4970.173081,2775.329008,431.892,21.8,590.663865,583.570112,7.093753,PEARS,PEARS,Barlett Pears,Pear,9415.2456,1099.035169
PEAR,46,2012,3.69593246,2.978315535,0.830650413,634.829385,5528.589108,3087.14676,575.444,18.2,590.663861,583.570107,7.093754,PEARS,PEARS,Barlett Pears,Pear,10473.0808,1222.515548
PEAR,46,2013,3.596848932,2.978315535,0.163587852,705.3944213,6143.124447,3430.301359,559.482,20.8,590.663865,583.570112,7.093753,PEARS,PEARS,Barlett Pears,Pear,11637.2256,1358.405373
PEAR,46,2014,3.67984495,2.978315535,0.72582509,734.9032675,6400.11048,3573.801551,621.746,19.5,637.840442,631.263474,6.576968,PEARS,PEARS,Barlett Pears,Pear,12124.047,1415.231701
PEAR,46,2015,3.69593246,2.978315535,0.752665307,749.4631698,6526.909458,3644.605702,675.642,18.3,637.840371,631.263403,6.576968,PEARS,PEARS,Barlett Pears,Pear,12364.2486,1443.27027
PEAR,46,2016,3.69593246,2.978315535,0.777519795,724.3232836,6307.971734,3522.351566,711.28,16.8,634.406477,628.020569,6.385908,PEARS,PEARS,Barlett Pears,Pear,11949.504,1394.857417
PEAR,46,2017,3.614922077,2.978315535,0.719949909,739.6771015,6441.684748,3597.016492,802.816,15.2,634.406477,628.020569,6.385908,PEARS,PEARS,Barlett Pears,Pear,12202.8032,1424.424859
PEAR,46,2018,3.612322996,2.978315535,0.589841686,625.8837241,5450.68332,3043.644413,535,19.3,634.406477,628.020569,6.385908,PEARS,PEARS,Barlett Pears,Pear,10325.5,1205.288542
PEAR,47,2008,3.548162372,2.838529898,0.382116706,502.6653762,4377.601903,2444.439127,528.198,15.7,359.700442,350.9179,8.782542,PEARS,PEARS,Barlett Pears,Pear,8292.7086,968.0021944
PEAR,47,2009,3.52233378,2.838529898,0.367935461,466.6532796,4063.980496,2269.31392,409.5,18.8,359.700442,350.9179,8.782542,PEARS,PEARS,Barlett Pears,Pear,7698.6,898.6523045
PEAR,47,2010,3.332812245,2.838529898,0.703438389,570.990712,4972.632184,2776.702163,554.112,17,255.087155,252.486494,2.600661,PEARS,PEARS,Barlett Pears,Pear,9419.904,1099.578941
PEAR,47,2011,3.410044905,2.838529898,0.644680953,570.7083415,4970.173081,2775.329008,431.892,21.8,266.759034,264.158373,2.600661,PEARS,PEARS,Barlett Pears,Pear,9415.2456,1099.035169
PEAR,47,2012,3.491845858,2.838529898,0.864019542,634.829385,5528.589108,3087.14676,575.444,18.2,266.75904,264.15838,2.60066,PEARS,PEARS,Barlett Pears,Pear,10473.0808,1222.515548
PEAR,47,2013,3.403121345,2.838529898,0.200450539,705.3944213,6143.124447,3430.301359,559.482,20.8,266.759034,264.158373,2.600661,PEARS,PEARS,Barlett Pears,Pear,11637.2256,1358.405373
PEAR,47,2014,3.468267608,2.838529898,0.78546104,734.9032675,6400.11048,3573.801551,621.746,19.5,298.87932,298.87932,0,PEARS,PEARS,Barlett Pears,Pear,12124.047,1415.231701
PEAR,47,2015,3.52233378,2.838529898,0.762016473,749.4631698,6526.909458,3644.605702,675.642,18.3,298.879295,298.879295,0,PEARS,PEARS,Barlett Pears,Pear,12364.2486,1443.27027
PEAR,47,2016,3.52233378,2.838529898,0.955906727,724.3232836,6307.971734,3522.351566,711.28,16.8,320.949455,320.949455,0,PEARS,PEARS,Barlett Pears,Pear,11949.504,1394.857417
PEAR,47,2017,3.438698956,2.838529898,0.972453805,739.6771015,6441.684748,3597.016492,802.816,15.2,320.949454,320.949454,0,PEARS,PEARS,Barlett Pears,Pear,12202.8032,1424.424859
PEAR,47,2018,3.438698956,2.838529898,0.700854181,625.8837241,5450.68332,3043.644413,535,19.3,320.949454,320.949454,0,PEARS,PEARS,Barlett Pears,Pear,10325.5,1205.288542
PEAR,48,2008,3.650915707,2.920732565,0.191804497,502.6653762,4377.601903,2444.439127,528.198,15.7,234.354765,234.354765,0,PEARS,PEARS,Barlett Pears,Pear,8292.7086,968.0021944
PEAR,48,2009,3.620258956,2.920732565,0.105229783,466.6532796,4063.980496,2269.31392,409.5,18.8,234.354765,234.354765,0,PEARS,PEARS,Barlett Pears,Pear,7698.6,898.6523045
PEAR,48,2010,3.510539199,2.920732565,0.464561153,570.990712,4972.632184,2776.702163,554.112,17,214.697997,214.697997,0,PEARS,PEARS,Barlett Pears,Pear,9419.904,1099.578941
PEAR,48,2011,3.535684929,2.920732565,0.353782639,570.7083415,4970.173081,2775.329008,431.892,21.8,250.890321,250.890321,0,PEARS,PEARS,Barlett Pears,Pear,9415.2456,1099.035169
PEAR,48,2012,3.587314679,2.920732565,0.522426285,634.829385,5528.589108,3087.14676,575.444,18.2,250.890316,250.890316,0,PEARS,PEARS,Barlett Pears,Pear,10473.0808,1222.515548
PEAR,48,2013,3.573397456,2.920732565,0.067219253,705.3944213,6143.124447,3430.301359,559.482,20.8,250.890321,250.890321,0,PEARS,PEARS,Barlett Pears,Pear,11637.2256,1358.405373
PEAR,48,2014,3.574934104,2.920732565,0.427433856,734.9032675,6400.11048,3573.801551,621.746,19.5,280.879182,268.5254,12.353782,PEARS,PEARS,Barlett Pears,Pear,12124.047,1415.231701
PEAR,48,2015,3.64999685,2.920732565,0.428194556,749.4631698,6526.909458,3644.605702,675.642,18.3,280.879153,268.525372,12.353781,PEARS,PEARS,Barlett Pears,Pear,12364.2486,1443.27027
PEAR,48,2016,3.610594272,2.920732565,0.619258043,724.3232836,6307.971734,3522.351566,711.28,16.8,280.879153,268.525372,12.353781,PEARS,PEARS,Barlett Pears,Pear,11949.504,1394.857417
