i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,MarginalProfit,MarginalRevenue
PEAR,3,2011,2.245628107,2.077391957,1.423946672,2639.021143,3444.17688,1476.075806,284.58,26.79285714,8.91324,8.387711,0.525529,65.43745714,7624.711286
PEAR,3,2012,2.131722334,2.077391957,1.803087942,2639.021143,3444.17688,1476.075806,284.58,26.79285714,8.913242,8.387713,0.525529,65.43745714,7624.711286
PEAR,3,2013,2.083403482,2.077391957,1.321409883,2639.021143,3444.17688,1476.075806,284.58,26.79285714,8.91324,8.387711,0.525529,65.43745714,7624.711286
PEAR,3,2014,2.171818483,2.077391957,1.685737882,2639.021143,3444.17688,1476.075806,284.58,26.79285714,8.91324,8.387711,0.525529,65.43745714,7624.711286
PEAR,3,2015,2.39802024,2.077391957,1.504044867,2639.021143,3444.17688,1476.075806,284.58,26.79285714,9.693409,8.387712,1.305697,65.43745714,7624.711286
PEAR,3,2016,2.211778116,2.077391957,1.488501641,2639.021143,3444.17688,1476.075806,284.58,26.79285714,11.516814,8.387712,3.129102,65.43745714,7624.711286
PEAR,3,2017,2.405265602,2.077391957,1.317750057,2639.021143,3444.17688,1476.075806,284.58,26.79285714,11.516814,8.387712,3.129102,65.43745714,7624.711286
PEAR,3,2018,2.400631093,2.077391957,1.554616923,2639.021143,3444.17688,1476.075806,284.58,26.79285714,11.516814,8.387712,3.129102,65.43745714,7624.711286
PEAR,30,2009,3.704268371,3.063980798,0.80700633,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.077026,1.077026,0,65.43745714,7624.711286
PEAR,30,2010,3.694063239,3.063980798,0.741519173,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.077026,1.077026,0,65.43745714,7624.711286
PEAR,30,2011,3.652869843,3.063980798,0.58038098,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.077026,1.077026,0,65.43745714,7624.711286
PEAR,30,2012,3.795875787,3.063980798,1.033997527,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.077027,1.077027,0,65.43745714,7624.711286
PEAR,30,2013,3.6142204,3.063980798,0.367266637,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.077026,1.077026,0,65.43745714,7624.711286
PEAR,30,2014,3.750141935,3.063980798,1.045954347,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.077026,1.077026,0,65.43745714,7624.711286
PEAR,30,2015,3.829975998,3.063980798,0.934619596,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.077027,1.077027,0,65.43745714,7624.711286
PEAR,30,2016,3.795875787,3.063980798,1.027209498,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.077027,1.077027,0,65.43745714,7624.711286
PEAR,30,2017,3.71804505,3.063980798,1.192469883,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.077027,1.077027,0,65.43745714,7624.711286
PEAR,31,2008,4.538358168,3.630686535,0.088930095,2639.021143,3444.17688,1476.075806,284.58,26.79285714,96.281396,96.281396,0,65.43745714,7624.711286
PEAR,31,2009,4.519630639,3.630686535,0.045659517,2639.021143,3444.17688,1476.075806,284.58,26.79285714,88.68962,88.68962,0,65.43745714,7624.711286
PEAR,31,2010,4.440285399,3.630686535,0.300334356,2639.021143,3444.17688,1476.075806,284.58,26.79285714,69.44188,69.44188,0,65.43745714,7624.711286
PEAR,31,2011,4.503978053,3.630686535,0.09018127,2639.021143,3444.17688,1476.075806,284.58,26.79285714,69.44188,69.44188,0,65.43745714,7624.711286
PEAR,31,2012,4.449670248,3.630686535,0.320940447,2639.021143,3444.17688,1476.075806,284.58,26.79285714,69.395597,69.395597,0,65.43745714,7624.711286
PEAR,31,2013,4.527588657,3.630686535,0.008615609,2639.021143,3444.17688,1476.075806,284.58,26.79285714,69.395596,69.395596,0,65.43745714,7624.711286
PEAR,31,2014,4.536013674,3.630686535,0.138893696,2639.021143,3444.17688,1476.075806,284.58,26.79285714,69.129939,69.129939,0,65.43745714,7624.711286
PEAR,31,2015,4.518927377,3.630686535,0.202072621,2639.021143,3444.17688,1476.075806,284.58,26.79285714,69.129933,69.129933,0,65.43745714,7624.711286
PEAR,31,2016,4.496615748,3.630686535,0.201908975,2639.021143,3444.17688,1476.075806,284.58,26.79285714,48.9623,48.9623,0,65.43745714,7624.711286
PEAR,31,2017,4.518876191,3.630686535,0.250202072,2639.021143,3444.17688,1476.075806,284.58,26.79285714,48.9623,48.9623,0,65.43745714,7624.711286
PEAR,31,2018,4.521457578,3.630686535,0.096340825,2639.021143,3444.17688,1476.075806,284.58,26.79285714,48.9623,48.9623,0,65.43745714,7624.711286
PEAR,32,2008,4.401102965,3.520882372,0.239103405,2639.021143,3444.17688,1476.075806,284.58,26.79285714,36.927354,0,36.927354,65.43745714,7624.711286
PEAR,32,2009,4.337397856,3.520882372,0.28119417,2639.021143,3444.17688,1476.075806,284.58,26.79285714,37.545753,37.545753,0,65.43745714,7624.711286
PEAR,32,2010,4.156200728,3.520882372,0.417296423,2639.021143,3444.17688,1476.075806,284.58,26.79285714,37.545753,37.545753,0,65.43745714,7624.711286
PEAR,32,2011,4.242185525,3.520882372,0.281401958,2639.021143,3444.17688,1476.075806,284.58,26.79285714,37.545753,37.545753,0,65.43745714,7624.711286
PEAR,32,2012,4.144434914,3.520882372,0.629255276,2639.021143,3444.17688,1476.075806,284.58,26.79285714,46.709678,46.709678,0,65.43745714,7624.711286
PEAR,32,2013,4.315315391,3.520882372,0.068630059,2639.021143,3444.17688,1476.075806,284.58,26.79285714,46.709671,46.709671,0,65.43745714,7624.711286
PEAR,32,2014,4.384973365,3.520882372,0.255421849,2639.021143,3444.17688,1476.075806,284.58,26.79285714,46.709671,46.709671,0,65.43745714,7624.711286
PEAR,32,2015,4.401102965,3.520882372,0.184369976,2639.021143,3444.17688,1476.075806,284.58,26.79285714,46.338373,46.338373,0,65.43745714,7624.711286
PEAR,32,2016,4.349852911,3.520882372,0.327234987,2639.021143,3444.17688,1476.075806,284.58,26.79285714,46.338373,46.338373,0,65.43745714,7624.711286
PEAR,32,2017,4.348228616,3.520882372,0.427196888,2639.021143,3444.17688,1476.075806,284.58,26.79285714,46.338373,46.338373,0,65.43745714,7624.711286
PEAR,32,2018,4.32271361,3.520882372,0.163432642,2639.021143,3444.17688,1476.075806,284.58,26.79285714,46.338373,46.338373,0,65.43745714,7624.711286
PEAR,33,2008,4.514887464,3.611909971,0.041008461,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3.071387,3.071387,0,65.43745714,7624.711286
PEAR,33,2009,4.498593786,3.611909971,0.087090036,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2.06732,2.06732,0,65.43745714,7624.711286
PEAR,33,2010,4.460494502,3.611909971,0.151622591,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2.06732,2.06732,0,65.43745714,7624.711286
PEAR,33,2011,4.471421389,3.611909971,0.057472426,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2.06732,2.06732,0,65.43745714,7624.711286
PEAR,33,2012,4.38863111,3.611909971,0.194673554,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2.067321,2.067321,0,65.43745714,7624.711286
PEAR,33,2013,4.514887464,3.611909971,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2.06732,2.06732,0,65.43745714,7624.711286
PEAR,33,2014,4.514887464,3.611909971,0.042280475,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2.06732,2.06732,0,65.43745714,7624.711286
PEAR,33,2015,4.514887464,3.611909971,0.078289582,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2.06732,2.06732,0,65.43745714,7624.711286
PEAR,33,2016,4.472869604,3.611909971,0.151830224,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2.06732,2.06732,0,65.43745714,7624.711286
PEAR,33,2017,4.514887464,3.611909971,0.133124344,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2.06732,2.06732,0,65.43745714,7624.711286
PEAR,33,2018,4.503603359,3.611909971,0.027246486,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2.06732,2.06732,0,65.43745714,7624.711286
PEAR,35,2008,4.099938466,3.279950773,0.18944942,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.977297,1.977297,0,65.43745714,7624.711286
PEAR,35,2009,4.038695004,3.279950773,0.297389276,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.977298,1.977298,0,65.43745714,7624.711286
PEAR,35,2010,3.918361622,3.279950773,0.301808955,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.977298,1.977298,0,65.43745714,7624.711286
PEAR,35,2011,3.94198611,3.279950773,0.252272713,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.903121,1.903121,0,65.43745714,7624.711286
PEAR,35,2012,3.914840999,3.279950773,0.514644113,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.903121,1.903121,0,65.43745714,7624.711286
PEAR,35,2013,3.994209176,3.279950773,0.084583432,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.860854,1.860854,0,65.43745714,7624.711286
PEAR,35,2014,4.099938466,3.279950773,0.253772794,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.860854,1.860854,0,65.43745714,7624.711286
PEAR,35,2015,4.099938466,3.279950773,0.198803872,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.11468,1.11468,0,65.43745714,7624.711286
PEAR,35,2016,4.063026872,3.279950773,0.291689535,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.11468,1.11468,0,65.43745714,7624.711286
PEAR,35,2017,4.07305691,3.279950773,0.468273145,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.11468,1.11468,0,65.43745714,7624.711286
PEAR,35,2018,4.037319031,3.279950773,0.191106206,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1.11468,1.11468,0,65.43745714,7624.711286
PEAR,36,2008,4.372882589,3.498306071,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,119.85919,119.85919,0,65.43745714,7624.711286
PEAR,36,2009,4.369878048,3.498306071,0.024411389,2639.021143,3444.17688,1476.075806,284.58,26.79285714,119.85919,119.85919,0,65.43745714,7624.711286
PEAR,36,2010,4.354852708,3.498306071,0.071195714,2639.021143,3444.17688,1476.075806,284.58,26.79285714,119.85919,119.85919,0,65.43745714,7624.711286
PEAR,36,2011,4.36270861,3.498306071,0.008139183,2639.021143,3444.17688,1476.075806,284.58,26.79285714,66.058823,66.058823,0,65.43745714,7624.711286
PEAR,36,2012,4.333312749,3.498306071,0.080541886,2639.021143,3444.17688,1476.075806,284.58,26.79285714,66.058821,66.058821,0,65.43745714,7624.711286
PEAR,36,2013,4.372882589,3.498306071,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,40.462137,40.462137,0,65.43745714,7624.711286
PEAR,36,2014,4.372882589,3.498306071,0.018237803,2639.021143,3444.17688,1476.075806,284.58,26.79285714,83.56484,83.56484,0,65.43745714,7624.711286
PEAR,36,2015,4.372882589,3.498306071,0.088586254,2639.021143,3444.17688,1476.075806,284.58,26.79285714,82.759407,82.759407,0,65.43745714,7624.711286
PEAR,36,2016,4.331287708,3.498306071,0.159816567,2639.021143,3444.17688,1476.075806,284.58,26.79285714,146.476746,146.476746,0,65.43745714,7624.711286
PEAR,36,2017,4.372882589,3.498306071,0.101848685,2639.021143,3444.17688,1476.075806,284.58,26.79285714,146.402394,146.402394,0,65.43745714,7624.711286
PEAR,36,2018,4.366006885,3.498306071,0.017114504,2639.021143,3444.17688,1476.075806,284.58,26.79285714,146.169263,146.169263,0,65.43745714,7624.711286
PEAR,37-KID,2008,4.870091519,3.896073215,0.001467838,2639.021143,3444.17688,1476.075806,284.58,26.79285714,67.208176,67.208176,0,65.43745714,7624.711286
PEAR,37-KID,2009,4.870091519,3.896073215,0.004599095,2639.021143,3444.17688,1476.075806,284.58,26.79285714,67.208176,67.208176,0,65.43745714,7624.711286
PEAR,37-KID,2010,4.863013068,3.896073215,0.095087842,2639.021143,3444.17688,1476.075806,284.58,26.79285714,87.748818,87.748818,0,65.43745714,7624.711286
PEAR,37-KID,2011,4.862444192,3.896073215,0.006117862,2639.021143,3444.17688,1476.075806,284.58,26.79285714,87.748818,87.748818,0,65.43745714,7624.711286
PEAR,37-KID,2012,4.815071101,3.896073215,0.062561765,2639.021143,3444.17688,1476.075806,284.58,26.79285714,71.807347,71.807347,0,65.43745714,7624.711286
PEAR,37-KID,2013,4.869962487,3.896073215,0.000103225,2639.021143,3444.17688,1476.075806,284.58,26.79285714,71.807347,71.807347,0,65.43745714,7624.711286
PEAR,37-KID,2014,4.870091519,3.896073215,0.034793125,2639.021143,3444.17688,1476.075806,284.58,26.79285714,71.807347,71.807347,0,65.43745714,7624.711286
PEAR,37-KID,2015,4.853900937,3.896073215,0.088743052,2639.021143,3444.17688,1476.075806,284.58,26.79285714,71.123893,71.123893,0,65.43745714,7624.711286
PEAR,37-KID,2016,4.823896596,3.896073215,0.087651863,2639.021143,3444.17688,1476.075806,284.58,26.79285714,65.819988,65.819988,0,65.43745714,7624.711286
PEAR,37-KID,2017,4.870091519,3.896073215,0.077585158,2639.021143,3444.17688,1476.075806,284.58,26.79285714,65.819987,65.819987,0,65.43745714,7624.711286
PEAR,37-RID,2008,4.388819134,3.511055307,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3039.030687,3008.590254,30.440433,65.43745714,7624.711286
PEAR,37-RID,2009,4.388819134,3.511055307,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,3084.160206,3053.719773,30.440433,65.43745714,7624.711286
PEAR,37-RID,2010,4.372060943,3.511055307,0.106887336,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2961.825337,2937.154957,24.67038,65.43745714,7624.711286
PEAR,37-RID,2011,4.352499416,3.511055307,0.029055774,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2961.825368,2937.154988,24.67038,65.43745714,7624.711286
PEAR,37-RID,2012,4.384008382,3.511055307,0.049617601,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2949.307284,2924.636902,24.670382,65.43745714,7624.711286
PEAR,37-RID,2013,4.351305696,3.511055307,0.03001075,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2627.718553,2612.101939,15.616614,65.43745714,7624.711286
PEAR,37-RID,2014,4.388819134,3.511055307,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2607.016509,2591.399895,15.616614,65.43745714,7624.711286
PEAR,37-RID,2015,4.369389185,3.511055307,0.110769531,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2485.61334,2485.61334,0,65.43745714,7624.711286
PEAR,37-RID,2016,4.348851921,3.511055307,0.130008866,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2485.613338,2485.613338,0,65.43745714,7624.711286
PEAR,37-RID,2017,4.377940285,3.511055307,0.096186636,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2484.790449,2484.790449,0,65.43745714,7624.711286
PEAR,37-RID,2018,4.388819134,3.511055307,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2523.338837,2523.338837,0,65.43745714,7624.711286
PEAR,37-SVID,2008,4.092880944,3.274304755,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1723.115722,1723.115722,0,65.43745714,7624.711286
PEAR,37-SVID,2009,4.092880944,3.274304755,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1725.389344,1725.389344,0,65.43745714,7624.711286
PEAR,37-SVID,2010,4.067353197,3.274304755,0.103472354,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1595.076602,1595.076602,0,65.43745714,7624.711286
PEAR,37-SVID,2011,4.064847109,3.274304755,0.022427068,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1595.076602,1595.076602,0,65.43745714,7624.711286
PEAR,37-SVID,2012,4.07704843,3.274304755,0.039180296,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1591.346632,1591.346632,0,65.43745714,7624.711286
PEAR,37-SVID,2013,4.059048359,3.274304755,0.027066068,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1482.237172,1482.237172,0,65.43745714,7624.711286
PEAR,37-SVID,2014,4.092880944,3.274304755,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1439.40438,1439.40438,0,65.43745714,7624.711286
PEAR,37-SVID,2015,4.076466601,3.274304755,0.082799339,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1388.049922,1388.049922,0,65.43745714,7624.711286
PEAR,37-SVID,2016,4.056517754,3.274304755,0.126306887,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1388.049924,1388.049924,0,65.43745714,7624.711286
PEAR,37-SVID,2017,4.085595056,3.274304755,0.084574816,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1413.003684,1413.003684,0,65.43745714,7624.711286
PEAR,37-SVID,2018,4.092880944,3.274304755,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1334.936607,1333.543844,1.392763,65.43745714,7624.711286
PEAR,37-WIP,2008,4.063773554,3.251018844,0.114346385,2639.021143,3444.17688,1476.075806,284.58,26.79285714,993.92801,993.92801,0,65.43745714,7624.711286
PEAR,37-WIP,2009,4.063773554,3.251018844,0.084892808,2639.021143,3444.17688,1476.075806,284.58,26.79285714,993.318564,993.318564,0,65.43745714,7624.711286
PEAR,37-WIP,2010,4.019273529,3.251018844,0.30868629,2639.021143,3444.17688,1476.075806,284.58,26.79285714,980.534751,980.534751,0,65.43745714,7624.711286
PEAR,37-WIP,2011,4.01678812,3.251018844,0.103548198,2639.021143,3444.17688,1476.075806,284.58,26.79285714,1002.845321,1002.845321,0,65.43745714,7624.711286
PEAR,37-WIP,2012,4.028019721,3.251018844,0.35753227,2639.021143,3444.17688,1476.075806,284.58,26.79285714,981.786812,981.786812,0,65.43745714,7624.711286
PEAR,37-WIP,2013,4.011952045,3.251018844,0.041457208,2639.021143,3444.17688,1476.075806,284.58,26.79285714,990.610583,990.610583,0,65.43745714,7624.711286
PEAR,37-WIP,2014,4.047620747,3.251018844,0.176799729,2639.021143,3444.17688,1476.075806,284.58,26.79285714,932.325672,932.325672,0,65.43745714,7624.711286
PEAR,37-WIP,2015,4.059161201,3.251018844,0.269601363,2639.021143,3444.17688,1476.075806,284.58,26.79285714,931.134138,931.134138,0,65.43745714,7624.711286
PEAR,37-WIP,2016,4.028019721,3.251018844,0.311703873,2639.021143,3444.17688,1476.075806,284.58,26.79285714,929.740178,929.740178,0,65.43745714,7624.711286
PEAR,37-WIP,2017,4.035409785,3.251018844,0.339383269,2639.021143,3444.17688,1476.075806,284.58,26.79285714,926.684425,926.684425,0,65.43745714,7624.711286
PEAR,37-WIP,2018,4.063636003,3.251018844,0.10300544,2639.021143,3444.17688,1476.075806,284.58,26.79285714,904.349637,904.349637,0,65.43745714,7624.711286
PEAR,38-YTID,2008,3.791280892,3.035295219,0.828263406,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2838.173787,2838.173787,0,65.43745714,7624.711286
PEAR,38-YTID,2009,3.657384136,3.035295219,0.789562386,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2657.317538,2657.317538,0,65.43745714,7624.711286
PEAR,38-YTID,2010,3.470999384,3.035295219,1.010034529,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2645.608467,2645.608467,0,65.43745714,7624.711286
PEAR,38-YTID,2011,3.572289705,3.035295219,1.033913726,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2645.031191,2645.031191,0,65.43745714,7624.711286
PEAR,38-YTID,2012,3.659974967,3.035295219,1.403781825,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2630.092094,2630.092094,0,65.43745714,7624.711286
PEAR,38-YTID,2013,3.422830568,3.035295219,0.576726543,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2545.784884,2545.784884,0,65.43745714,7624.711286
PEAR,38-YTID,2014,3.718898787,3.035295219,1.131405535,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2499.309229,2499.309229,0,65.43745714,7624.711286
PEAR,38-YTID,2015,3.711298655,3.035295219,1.176860843,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2443.959901,2443.959901,0,65.43745714,7624.711286
PEAR,38-YTID,2016,3.763198836,3.035295219,1.162901157,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2462.0235,2462.0235,0,65.43745714,7624.711286
PEAR,38-YTID,2017,3.67649688,3.035295219,1.348222388,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2462.023513,2462.023513,0,65.43745714,7624.711286
PEAR,38-YTID,2018,3.67649688,3.035295219,0.874543876,2639.021143,3444.17688,1476.075806,284.58,26.79285714,2456.636292,2456.636292,0,65.43745714,7624.711286
PEAR,39-EW,2008,3.88161071,3.105288568,0.020919952,2639.021143,3444.17688,1476.075806,284.58,26.79285714,51.460685,51.460685,0,65.43745714,7624.711286
PEAR,39-EW,2009,3.88161071,3.105288568,0.071648915,2639.021143,3444.17688,1476.075806,284.58,26.79285714,51.406091,51.406091,0,65.43745714,7624.711286
PEAR,39-EW,2010,3.835967561,3.105288568,0.119447094,2639.021143,3444.17688,1476.075806,284.58,26.79285714,55.654198,55.654198,0,65.43745714,7624.711286
PEAR,39-EW,2011,3.762630655,3.105288568,0.144730382,2639.021143,3444.17688,1476.075806,284.58,26.79285714,55.654198,55.654198,0,65.43745714,7624.711286
PEAR,39-EW,2012,3.847130919,3.105288568,0.084987788,2639.021143,3444.17688,1476.075806,284.58,26.79285714,55.476251,55.476251,0,65.43745714,7624.711286
PEAR,39-EW,2013,3.871383061,3.105288568,0.008182119,2639.021143,3444.17688,1476.075806,284.58,26.79285714,55.476246,55.476246,0,65.43745714,7624.711286
PEAR,39-EW,2014,3.88161071,3.105288568,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,55.476246,55.476246,0,65.43745714,7624.711286
PEAR,39-EW,2015,3.88161071,3.105288568,0.152386829,2639.021143,3444.17688,1476.075806,284.58,26.79285714,51.683424,51.683424,0,65.43745714,7624.711286
PEAR,39-EW,2016,3.847130919,3.105288568,0.218807584,2639.021143,3444.17688,1476.075806,284.58,26.79285714,51.683424,51.683424,0,65.43745714,7624.711286
PEAR,39-EW,2017,3.844299853,3.105288568,0.139163821,2639.021143,3444.17688,1476.075806,284.58,26.79285714,51.683424,51.683424,0,65.43745714,7624.711286
PEAR,39-EW,2018,3.874824209,3.105288568,0.005429201,2639.021143,3444.17688,1476.075806,284.58,26.79285714,51.683424,51.683424,0,65.43745714,7624.711286
PEAR,39-KRD,2008,3.693920087,2.95513607,0.714030767,2639.021143,3444.17688,1476.075806,284.58,26.79285714,161.329856,161.329856,0,65.43745714,7624.711286
PEAR,39-KRD,2009,3.564393933,2.95513607,0.776005481,2639.021143,3444.17688,1476.075806,284.58,26.79285714,161.499836,161.499836,0,65.43745714,7624.711286
PEAR,39-KRD,2010,3.286813041,2.95513607,0.846722029,2639.021143,3444.17688,1476.075806,284.58,26.79285714,161.499836,161.499836,0,65.43745714,7624.711286
PEAR,39-KRD,2011,3.406777121,2.95513607,1.036734769,2639.021143,3444.17688,1476.075806,284.58,26.79285714,161.499836,161.499836,0,65.43745714,7624.711286
PEAR,39-KRD,2012,3.552971944,2.95513607,1.213222236,2639.021143,3444.17688,1476.075806,284.58,26.79285714,157.670472,156.128812,1.54166,65.43745714,7624.711286
PEAR,39-KRD,2013,3.38836942,2.95513607,0.528281678,2639.021143,3444.17688,1476.075806,284.58,26.79285714,157.670465,156.128804,1.541661,65.43745714,7624.711286
PEAR,39-KRD,2014,3.589873179,2.95513607,0.97082481,2639.021143,3444.17688,1476.075806,284.58,26.79285714,154.049782,152.508121,1.541661,65.43745714,7624.711286
PEAR,39-KRD,2015,3.663714872,2.95513607,0.973435046,2639.021143,3444.17688,1476.075806,284.58,26.79285714,106.605501,106.605501,0,65.43745714,7624.711286
PEAR,39-KRD,2016,3.663714872,2.95513607,0.93757426,2639.021143,3444.17688,1476.075806,284.58,26.79285714,106.605501,106.605501,0,65.43745714,7624.711286
PEAR,39-KRD,2017,3.578888356,2.95513607,1.059948676,2639.021143,3444.17688,1476.075806,284.58,26.79285714,106.605501,106.605501,0,65.43745714,7624.711286
PEAR,39-KRD,2018,3.578888356,2.95513607,0.791295664,2639.021143,3444.17688,1476.075806,284.58,26.79285714,106.605501,106.605501,0,65.43745714,7624.711286
PEAR,40,2008,4.260165639,3.408132511,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,251.714309,251.714309,0,65.43745714,7624.711286
PEAR,40,2009,4.260165639,3.408132511,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,251.71431,251.71431,0,65.43745714,7624.711286
PEAR,40,2010,4.230675617,3.408132511,0.133308393,2639.021143,3444.17688,1476.075806,284.58,26.79285714,287.653176,287.653176,0,65.43745714,7624.711286
PEAR,40,2011,4.223573866,3.408132511,0.051781702,2639.021143,3444.17688,1476.075806,284.58,26.79285714,287.653178,287.653178,0,65.43745714,7624.711286
PEAR,40,2012,4.260165639,3.408132511,0.063947994,2639.021143,3444.17688,1476.075806,284.58,26.79285714,287.653168,287.653168,0,65.43745714,7624.711286
PEAR,40,2013,4.237859629,3.408132511,0.017844808,2639.021143,3444.17688,1476.075806,284.58,26.79285714,287.653178,287.653178,0,65.43745714,7624.711286
PEAR,40,2014,4.260165639,3.408132511,0.012931692,2639.021143,3444.17688,1476.075806,284.58,26.79285714,269.952014,269.952014,0,65.43745714,7624.711286
PEAR,40,2015,4.235514834,3.408132511,0.160898314,2639.021143,3444.17688,1476.075806,284.58,26.79285714,269.951984,269.951984,0,65.43745714,7624.711286
PEAR,40,2016,4.223195998,3.408132511,0.192038514,2639.021143,3444.17688,1476.075806,284.58,26.79285714,273.898043,273.898043,0,65.43745714,7624.711286
PEAR,40,2017,4.238989946,3.408132511,0.120569109,2639.021143,3444.17688,1476.075806,284.58,26.79285714,273.898042,273.898042,0,65.43745714,7624.711286
PEAR,40,2018,4.260165639,3.408132511,0.00663371,2639.021143,3444.17688,1476.075806,284.58,26.79285714,273.898042,273.898042,0,65.43745714,7624.711286
PEAR,41,2008,4.514820457,3.611856366,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,478.1788,478.1788,0,65.43745714,7624.711286
PEAR,41,2008,4.514820457,3.611856366,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,26.923626,26.923626,0,65.43745714,7624.711286
PEAR,41,2009,4.514820457,3.611856366,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,505.102426,505.102426,0,65.43745714,7624.711286
PEAR,41,2010,4.493756518,3.611856366,0.079069728,2639.021143,3444.17688,1476.075806,284.58,26.79285714,511.556162,511.556162,0,65.43745714,7624.711286
PEAR,41,2011,4.507049821,3.611856366,0.006216509,2639.021143,3444.17688,1476.075806,284.58,26.79285714,640.453588,640.453588,0,65.43745714,7624.711286
PEAR,41,2012,4.474394414,3.611856366,0.115965988,2639.021143,3444.17688,1476.075806,284.58,26.79285714,640.453603,640.453603,0,65.43745714,7624.711286
PEAR,41,2013,4.502761452,3.611856366,0.009647204,2639.021143,3444.17688,1476.075806,284.58,26.79285714,640.453588,640.453588,0,65.43745714,7624.711286
PEAR,41,2014,4.514820457,3.611856366,0,2639.021143,3444.17688,1476.075806,284.58,26.79285714,714.108015,714.108015,0,65.43745714,7624.711286
PEAR,41,2015,4.514820457,3.611856366,0.10454926,2639.021143,3444.17688,1476.075806,284.58,26.79285714,714.107943,714.107943,0,65.43745714,7624.711286
PEAR,41,2016,4.472085342,3.611856366,0.189364673,2639.021143,3444.17688,1476.075806,284.58,26.79285714,714.107943,714.107943,0,65.43745714,7624.711286
