,i,g,year,xwater,ETc,Pe,omegaland,omegasupply,omegalabor,p,y,TotalAcres,xland,NonIrrigatedAcres,MarginalProfit,MarginalRevenue,omegawater,sigma,theta,pc,pimarginal,price_yield_correction_factor,alphaland,alphawater,alphasupply,alphalabor,rho,lambdaland,lambdacrop,betaland,betawater,betasupply,betalabor,tau,gamma,delta
4,CHERRY,49,2017.0,3.4354165926666664,2.8111482779999997,0.276953768,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,3565.3690666666666,3562.4950860000004,2.8739806666666667,8433.070306,25441.26616,15.0,0.17,0.11,3467.15,8381.539062506548,0.6705533832061349,1,3.4354165926666664,1,1,-4.88235294117647,11.3641048361997,8370.17495767035,0.236897144715078,0.456506804958404,0.21461723520287526,0.09197881512364257,6.479016623087945,0.00255183765070577,488.6964536264103
5,CORN,49,2017.0,2.0592825223333335,1.6634698519999997,0.2763525216666667,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,1030.6378946666666,953.923212,76.71468266666666,154.906,1262.59,15.0,0.17,0.45,180.37,124.01676216500012,0.9017759033692646,1,2.0592825223333335,1,1,-4.88235294117647,11.3641048361997,112.652657328801,0.2240104233629773,0.4603488142805281,0.22094853364954614,0.09469222870694832,6.200588560740084,0.0023295609062317503,23784.136197946937
6,GRAIN,49,2017.0,1.818390266,1.5614140050000003,0.277375879,132.625,165.6221,70.9809,250.25891880000003,1.796407186,6310.690049666667,128.953763,6181.736286666666,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,53.06306610291049,0.881968481818137,1,1.818390266,1,1,-4.88235294117647,11.3641048361997,41.6989612667109,0.20015470717221226,0.5448089559485991,0.17852543581543193,0.07651090106375656,1.5486873705505706,0.020407151262180852,654.8191836503117
7,GRAPE,49,2017.0,1.7410499776666668,1.4350209420000002,0.27650538900000005,1288.48148,1521.585296,652.107984,979.0,3.6199999999999997,72.51940833333333,72.51940833333333,0.0,81.80524,3543.98,15.0,0.17,0.11,979.0,55.68949033500015,0.984286172513671,1,1.7410499776666668,1,1,-4.88235294117647,11.3641048361997,44.3253854988002,0.34384187774214636,0.10012262117541824,0.3892248507577049,0.16681065032473066,3.54798971168745,0.12535829097119758,1.2082861446215392
8,HAY,49,2017.0,3.6515737080000004,2.993483999,0.2773518563333333,576.123,414.4266,177.6114,212.19999999999996,6.0,16445.095046666665,12865.663083333333,3579.431961333333,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,50.26539437999971,0.9605204254005658,1,3.6515737080000004,1,1,-4.88235294117647,11.3641048361997,38.9012895438002,0.019726655316611434,0.9616284756770019,0.013051408304470703,0.005593460701916015,3.1048491855403326,0.0001524044505926449,578479.8624458824
9,PASTURE,49,2017.0,2.3244043276666666,1.951557439,0.2771222373333333,235.939,257.6728,110.4312,225.17,2.5,8366.751739,4869.551380666667,3497.2003583333335,-41.118,562.925,15.0,0.17,0.51,268.34180726430003,31.94545324575002,0.9523809523809522,1,2.3244043276666666,1,1,-4.88235294117647,11.3641048361997,20.5813484095504,0.09642315371596549,0.7710803607828745,0.09274753985081216,0.039748945650348075,1.8686944022994765,0.00040266220857845196,93637.28890051517
10,PEAR,49,2017.0,3.604890071,2.9461849699999996,0.27693857233333335,2639.021143,3444.1768800000004,1476.075806,284.58,26.79285714,3212.5846533333333,3197.15663,15.42802333333333,65.43745714,7624.711286000001,15.0,0.17,0.11,284.58,11.364104836199052,0.9985095691611692,1,3.604890071,1,1,-4.88235294117647,11.3641048361997,0.0,0.07386849263747325,0.7889998773072265,0.09599214103313602,0.041139489022164244,19.509771482163625,0.002843435634527887,105.03497831816483
11,VEGETABLE,49,2017.0,2.7226391413333335,2.240880131,0.27708556533333334,789.426,1844.7848999999999,790.6221,106.32,32.0,49.47445866666666,49.47445866666666,0.0,-22.593,3402.24,15.0,0.17,0.3,113.71738176487501,173.28362935600035,0.9523809523809522,1,2.7226391413333335,1,1,-4.88235294117647,11.3641048361997,161.919524519801,0.10662624002597318,0.6014856030682881,0.20432170983401707,0.0875664470717216,26.56544843192216,0.06737483184589468,509.74074401455346
0,BLUEBERRY,5,2017.0,1.8985486276666668,1.8594270780000002,3.4145237033333338,4254.082,12661.36348,5426.298636,4131.7,6.140473171,21.065496333333332,20.37685433333333,0.6886420000000001,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,3000.3706552056988,0.8817382528215917,1,1.8985486276666668,1,1,-4.88235294117647,31.2896457255,2969.0810094802,0.2790867273508847,0.025061129791635894,0.4870964999540703,0.20875564290340914,6.110040626845724,0.4461389840745827,1.8323263330459192
1,CANEBERRY,5,2017.0,2.2627181873333333,2.209847538,3.4149283836666666,2156.154667,2860.5833670000006,1225.9643,2384.88,4.583333333,59.51522633333334,34.990717,24.52450933333333,4687.997667,10930.700000000003,15.0,0.17,0.11,2384.88,4654.05689239504,0.5742215143830206,1,2.2627181873333333,1,1,-4.88235294117647,31.2896457255,4622.76724666954,0.5351624702188997,0.14370698558795134,0.22479138094306245,0.09633916325008642,4.44281107025285,0.2598091685548796,2.953755047290656
2,CORN,5,2017.0,1.4568571273333333,1.348229636,3.4089111266666663,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,2642.8162740000002,1906.433252,736.383022,154.906,1262.59,15.0,0.17,0.45,180.37,133.0531430900002,0.894618884127072,1,1.4568571273333333,1,1,-4.88235294117647,31.2896457255,101.7634973645,0.37760542787208173,0.09957189458941243,0.3659758742769541,0.15684680326155173,6.875770630749491,0.0011656438639490443,48373.135532257
3,GRAIN,5,2017.0,1.1511501223333334,1.254152973,3.4142574936666663,132.625,165.6221,70.9809,250.25891880000003,1.796407186,2159.383043,1409.6125616666668,749.7704813333334,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,63.07166825791048,0.8597057180166289,1,1.1511501223333334,1,1,-4.88235294117647,31.2896457255,31.7820225324105,0.4193820279903491,0.0735728247829833,0.35493160305866733,0.1521135441680003,1.7827521033994431,0.001866881027405823,7543.737610852808
4,GRAPE,5,2017.0,1.1106320043333333,1.157905763,3.4105522086666666,1288.48148,1521.585296,652.107984,979.0,3.6199999999999997,6.852512333333333,6.852512333333333,0.0,81.80524,3543.98,15.0,0.17,0.11,979.0,65.14575993499982,0.9816179098259584,1,1.1106320043333333,1,1,-4.88235294117647,31.2896457255,33.8561142094996,0.38075351862468665,0.00782160726404827,0.4279974118778855,0.1834274622333795,3.6176722454367543,1.3266534445603708,0.11497672730484244
5,HAY,5,2017.0,2.4811905936666667,2.412961597,3.416023994333333,576.123,414.4266,177.6114,212.19999999999996,6.0,6485.590138333333,2315.395254333333,4170.194884,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,67.82114109499973,0.9467317459197301,1,2.4811905936666667,1,1,-4.88235294117647,31.2896457255,36.5314953694998,0.14698606583080553,0.7178759138210905,0.09459661424367281,0.0405414061044312,4.658324977807376,0.0008468464768837296,107025.1150593844
6,PASTURE,5,2017.0,1.449994300666667,1.573560317,3.413753148,235.939,257.6728,110.4312,225.17,2.5,4941.788465333334,85.239194,4856.549271333332,-41.118,562.925,15.0,0.17,0.51,262.8330240942,31.289645725500048,0.9523809523809522,1,1.449994300666667,1,1,-4.88235294117647,31.2896457255,0.0,0.3476016570978814,0.17358156022907476,0.3351717478711306,0.14364503480191312,2.420890677534771,0.023003318329423553,1635.0638384858116
7,POTATO,5,2017.0,1.6776143903333331,1.534009287,3.409933045666667,1082.164,3084.3638000000005,1321.8702,176.76,30.5,226.17977166666665,226.17977166666665,0.0,-97.218,5391.18,15.0,0.17,0.19000000000000003,189.81115825074593,275.67811079275026,0.9523809523809522,1,1.6776143903333331,1,1,-4.88235294117647,31.2896457255,244.38846506725,0.223376575529023,0.05176045691658708,0.5074040772880729,0.21745889026631693,30.196715366767474,0.02326979931031782,302.20121390949913
8,VEGETABLE,5,2017.0,1.9172361793333337,1.808131303,3.412711044,789.426,1844.7848999999999,790.6221,106.32,32.0,163.731119,128.01042166666664,35.720697333333334,-22.593,3402.24,15.0,0.17,0.3,113.32097249451563,172.6795771345002,0.9523809523809522,1,1.9172361793333337,1,1,-4.88235294117647,31.2896457255,141.389931409,0.2243938254103023,0.16094488138277094,0.4302629052448488,0.18439838796207808,30.920681454564214,0.026039546545774086,1318.0777897847327
0,APPLE,50,2017.0,3.817880289333333,3.10764103,0.21275324666666665,5007.715533,17965.50499,7699.50214,2102.721739,15.18,6766.054895,6743.880409333334,22.174485666666666,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1189.3251306799987,0.9627396423296234,1,3.817880289333333,1,1,-4.88235294117647,5.13927632119976,1184.1858543588,0.08662054202378114,0.5546409972663853,0.2511169224829057,0.10762153822692776,12.867097529422646,0.001348023473003397,518.0303893828922
1,BEAN,50,2017.0,1.725356706,1.380285365,0.148965739,421.592,427.0364,183.0156,938.3912,1.1,59.763974,59.763974,0.0,0.58632,1032.23032,15.0,0.17,0.17,1009.4550619268182,52.87621752950008,0.9523809523809523,1,1.725356706,1,1,-4.88235294117647,5.13927632119976,47.7369412083004,0.32595498375780957,0.2549453117629208,0.29336979313548867,0.12572991134378086,1.0406678037089343,0.09842640218631497,13.440706352076376
2,CHERRY,50,2017.0,3.828747133666667,3.0954828420000005,0.21256296500000002,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,1607.601007,1607.601007,0.0,8433.070306,25441.26616,15.0,0.17,0.11,3467.15,8375.639104391548,0.670785288256713,1,3.828747133666667,1,1,-4.88235294117647,5.13927632119976,8370.49982807035,0.16827037501487216,0.6138352670132096,0.15252605056208718,0.06536830740983111,6.04129693375417,0.005654953593164234,220.4101500376191
3,CORN,50,2017.0,2.294423839,1.8355390710000001,0.21240527066666667,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,554.0966193333334,554.0966193333334,0.0,154.906,1262.59,15.0,0.17,0.45,180.37,120.48964241500016,0.9045694624422812,1,2.294423839,1,1,-4.88235294117647,5.13927632119976,115.3503660938,0.15803617336123457,0.6177369019272172,0.15695884729808376,0.06726807741346447,5.78117561068253,0.004010531998725981,13719.967051187632
4,GRAIN,50,2017.0,2.041278639333333,1.704223916,0.21289969066666667,132.625,165.6221,70.9809,250.25891880000003,1.796407186,55105.373576666665,524.0959346666667,54581.27764666666,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,49.7197405029105,0.8894052514080993,1,2.041278639333333,1,1,-4.88235294117647,5.13927632119976,44.5804641817108,0.12870606528322762,0.7042902630988273,0.11690257013256163,0.05010110148538356,1.4200459533977947,0.005021177943389594,2613.409185525398
5,HAY,50,2017.0,4.067817585333334,3.294115408,0.212814893,576.123,414.4266,177.6114,212.19999999999996,6.0,2012.7882710000001,1546.595756,466.19251499999996,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,44.02173621999979,0.9654243353597236,1,4.067817585333334,1,1,-4.88235294117647,5.13927632119976,38.8824598987999,0.010540975554317964,0.9793957961043976,0.007044259838898922,0.0030189685023852527,2.7364366556951754,0.0012678066043558252,68846.55987537559
6,PASTURE,50,2017.0,2.605231982,2.144991881,0.21281126666666664,235.939,257.6728,110.4312,225.17,2.5,1478.2116593333333,753.6777040000001,724.5339553333333,-41.118,562.925,15.0,0.17,0.51,270.1110214866,32.15607398650002,0.9523809523809522,1,2.605231982,1,1,-4.88235294117647,5.13927632119976,27.0167976653003,0.055546328114298604,0.8681866026697435,0.053386948451170584,0.022880120764787393,1.6710651591955772,0.002601621758636355,14503.969254565258
7,PEAR,50,2017.0,4.0198786386666665,3.248675537,0.21256147999999997,2639.021143,3444.1768800000004,1476.075806,284.58,26.79285714,326.0298746666667,326.0298746666667,0.0,65.43745714,7624.711286000001,15.0,0.17,0.11,284.58,5.139276321199456,0.9993259710264208,1,4.0198786386666665,1,1,-4.88235294117647,5.13927632119976,0.0,0.0431327482348785,0.8766058505254402,0.056182980864514405,0.024078420375166876,17.482554452187603,0.027883668943539754,10.685779995820521
0,HAY,51,2017.0,4.457719235333333,3.614083333,0.22571012566666668,576.123,414.4266,177.6114,212.19999999999996,6.0,1031.036765,89.69176366666666,941.3450013333335,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,38.17321146999969,0.9700178986255107,1,4.457719235333333,1,1,-4.88235294117647,32.337648834,5.83556263599982,0.006147544137518638,0.9879276598632049,0.004147357199493657,0.0017774387997829958,2.455069960162761,0.02186136422751828,3954.966136222312
1,PASTURE,51,2017.0,2.8473317786666663,2.345166667,0.22565646533333336,235.939,257.6728,110.4312,225.17,2.5,1977.7954486666667,393.04148533333336,1584.7539633333333,-41.118,562.925,15.0,0.17,0.51,271.6362502056,32.33764883400007,0.9523809523809522,1,2.8473317786666663,1,1,-4.88235294117647,32.337648834,0.0,0.0348242650116331,0.9173931519586597,0.033447808120794995,0.01433477490891214,1.5202049025948348,0.0049887464476239055,7568.915095201339
0,HAY,52,2017.0,4.099132524666667,3.346884669,0.27806402166666666,576.123,414.4266,177.6114,212.19999999999996,6.0,697.4598306666667,334.455502,363.00432866666665,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,43.55201212999979,0.9657932672557338,1,4.099132524666667,1,1,-4.88235294117647,32.1605878900001,11.3914242399995,0.010077639046772667,0.9802941765837059,0.006739729058665148,0.0028884553108564923,2.7117791511692277,0.005862616407863699,14876.977190603771
1,PASTURE,52,2017.0,2.61125052,2.176202097,0.27783827099999997,235.939,257.6728,110.4312,225.17,2.5,463.73527633333333,137.123981,326.6112953333333,-41.118,562.925,15.0,0.17,0.51,270.148938276,32.16058789000002,0.9523809523809522,1,2.61125052,1,1,-4.88235294117647,32.1605878900001,0.0,0.05489588632655883,0.8697313930385904,0.05276090444439558,0.022611816190455252,1.6670806419499309,0.014299353763113764,2638.893893193963
0,APPLE,53,2017.0,4.218176423333333,3.44155087,0.25504030066666666,5007.715533,17965.50499,7699.50214,2102.721739,15.18,8.549439666666666,8.549439666666666,0.0,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1183.320688669999,0.9629277554461567,1,4.218176423333333,1,1,-4.88235294117647,32.3470434972501,1150.97364517275,0.059996541693429696,0.6912871505344509,0.17410141543079274,0.0746148923413267,11.937111129925135,1.0633339078762734,0.6560878999683717
1,GRAIN,53,2017.0,2.1301889443333333,1.779183113,0.2551448846666667,132.625,165.6221,70.9809,250.25891880000003,1.796407186,37973.2347,257.99050500000004,37715.24419333333,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,48.38608592791047,0.8923717832310468,1,2.1301889443333333,1,1,-4.88235294117647,32.3470434972501,16.0390424306604,0.10648749405185502,0.7543206966399277,0.09743426651575211,0.04175754279246519,1.3680395923989996,0.010200293795186069,1277.0628680874847
2,GRAPE,53,2017.0,2.2017765476666664,1.795486991,0.2546229723333333,1288.48148,1521.585296,652.107984,979.0,3.6199999999999997,14.983742,14.983742,0.0,81.80524,3543.98,15.0,0.17,0.11,979.0,48.77859178500012,0.9862362113259668,1,2.2017765476666664,1,1,-4.88235294117647,32.3470434972501,16.4315482877496,0.2638442774342686,0.30728138097278707,0.3002120391150611,0.12866230247788332,3.3642199262035057,0.606718207701994,0.2483688894878383
3,HAY,53,2017.0,4.466712315,3.623835027,0.2550855496666667,576.123,414.4266,177.6114,212.19999999999996,6.0,3349.941575333333,1068.9708463333334,2280.970729,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,38.03831527499975,0.9701238491399624,1,4.466712315,1,1,-4.88235294117647,32.3470434972501,5.69127177774973,0.006074632354411532,0.9880695556620043,0.004099068388508846,0.0017567435950752194,2.449187897473453,0.0018342729555732577,47126.01174263922
4,PASTURE,53,2017.0,2.8598579963333335,2.353356501,0.2550244876666667,235.939,257.6728,110.4312,225.17,2.5,801.6540373333333,19.918394333333335,781.735643,-41.118,562.925,15.0,0.17,0.51,271.7151653769,32.34704349725007,0.9523809523809522,1,2.8598579963333335,1,1,-4.88235294117647,32.3470434972501,0.0,0.03400932674357637,0.9193279059785359,0.03266393709452138,0.013998830183366307,1.5129288560261458,0.09844088237795992,383.5877905737699
0,APPLE,54,2017.0,3.6815811773333333,3.020813225,0.4580535026666666,5007.715533,17965.50499,7699.50214,2102.721739,15.18,2.887266,2.047693,0.839573,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1191.3696173599976,0.9626755906224965,1,3.6815811773333333,1,1,-4.88235294117647,32.0665605365001,1159.3030568235,0.09700464604808941,0.5013836851199762,0.2811281681667057,0.12048350066522846,13.168082859830536,4.439585958885971,0.15734519282984905
1,BEAN,54,2017.0,1.6972603699999997,1.357808296,0.4573948159999999,421.5919999999999,427.0364,183.01560000000003,938.3912,1.1,2146.3846186666665,543.9835806666666,1602.401038,0.58632,1032.23032,15.0,0.17,0.17,1009.0527734795454,52.855145277500014,0.9523809523809522,1,1.6972603699999997,1,1,-4.88235294117647,32.0665605365001,20.7885847409999,0.3337793771777013,0.23704156961730197,0.30042533724349785,0.1287537159614991,1.0456603377819664,0.010813475167701729,122.33454967527223
2,BLUEBERRY,54,2017.0,2.9432038813333334,2.401548959,0.4579806216666667,4254.082,12661.36348,5426.298636,4131.7,6.140473171,36.007050666666665,36.007050666666665,0.0,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,2984.700826400698,0.8823558902888996,1,2.9432038813333334,1,1,-4.88235294117647,32.0665605365001,2952.6342658642,0.21344670250778872,0.25321061719316534,0.37333987617394815,0.1600028041250976,5.786091460708009,0.2524758046713599,3.230830162219471
3,CORN,54,2017.0,2.270825186,1.8166601489999998,0.4573948159999999,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,578.378594,578.378594,0.0,154.906,1262.59,15.0,0.17,0.45,180.37,120.84362221000015,0.9042891023927006,1,2.270825186,1,1,-4.88235294117647,32.0665605365001,88.7770616735,0.16410972081013753,0.6032082191175672,0.16287744205060672,0.06980461802168858,5.825170752564189,0.0038421584845552254,14331.196173255457
4,GRAIN,54,2017.0,1.8938599476666667,1.586370156,0.458041763,132.625,165.6221,70.9809,250.25891880000003,1.796407186,62932.03572000001,3808.104755,59123.93096666667,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,51.9310208779105,0.8844865612728398,1,1.8938599476666667,1,1,-4.88235294117647,32.0665605365001,19.8644603414104,0.17358867884235152,0.6038685832682841,0.15577991652255507,0.06676282136680932,1.5060548300421146,0.0006910468899032218,19219.429215927936
5,HAY,54,2017.0,3.901076747333333,3.1830074210000006,0.45802144066666667,576.123,414.4266,177.6114,212.19999999999996,6.0,16638.058733333335,2675.7999763333332,13962.258753333334,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,46.52284878999982,0.9634599051288095,1,3.901076747333333,1,1,-4.88235294117647,32.0665605365001,14.4562882534995,0.013459779113558031,0.9737420937932982,0.008958688965200499,0.0038394381279430716,2.8745534868219207,0.0007327843377935769,119593.371933473
6,PASTURE,54,2017.0,2.4858807153333333,2.065650539,0.45797997999999995,235.939,257.6728,110.4312,225.17,2.5,2440.133358333333,116.81711633333333,2323.3162420000003,-41.118,562.925,15.0,0.17,0.51,269.3591085066,32.06656053650007,0.9523809523809522,1,2.4858807153333333,1,1,-4.88235294117647,32.0665605365001,0.0,0.07022752105064518,0.833315407845765,0.06751994977251304,0.028937121331077016,1.7524126385014227,0.016785077181073915,2247.3082938159987
7,POTATO,54,2017.0,2.555794054,2.044635243,0.4573948159999999,1082.164,3084.3638000000005,1321.8702,176.76,30.5,1056.1494329999998,1056.1494329999998,0.0,-97.218,5391.18,15.0,0.17,0.19000000000000003,190.26464447050822,276.3367455405005,0.9523809523809522,1,2.555794054,1,1,-4.88235294117647,32.0665605365001,244.270185004,0.14287307904943586,0.39372473242850853,0.32438153196543906,0.13902065655661672,27.566144554429,0.004983345850773034,1411.817046064249
0,APPLE,55,2017.0,3.6552179213333336,3.0551109460000005,0.7589865873333332,5007.715533,17965.50499,7699.50214,2102.721739,15.18,118.38263566666666,46.657454,71.72518166666667,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1191.765066199999,0.9626632016088964,1,3.6552179213333336,1,1,-4.88235294117647,7.00189707119807,1184.7631691288,0.0990662242858245,0.49081307093030013,0.287084493332733,0.12303621145114237,13.224751081848053,0.19484365972710577,3.585398011647571
1,BEAN,55,2017.0,1.703865977666667,1.386254731,0.7577250013333333,421.5919999999999,427.0364,183.01560000000003,938.3912,1.1,1832.330713,9.171185333333334,1823.1595276666667,0.58632,1032.23032,15.0,0.17,0.17,1009.1473537711363,52.860099483250075,0.9523809523809522,1,1.703865977666667,1,1,-4.88235294117647,7.00189707119807,45.858202412052,0.3319630227549223,0.24119787972974374,0.2987873682607338,0.1280517292546002,1.0445101515682715,0.6413950571685249,2.0624970736543107
2,BLUEBERRY,55,2017.0,2.9266171596666672,2.422356721,0.758858895,4254.082,12661.36348,5426.298636,4131.7,6.140473171,4.797810666666666,4.797810666666666,0.0,3028.84888,25370.593000000004,15.0,0.17,0.11,4131.7,2984.9496272256997,0.8823460836271083,1,2.9266171596666672,1,1,-4.88235294117647,7.00189707119807,2977.9477301545,0.21523448054305197,0.24697417383915074,0.3764539418967791,0.1613374037210182,5.795943905883229,1.8948036349306598,0.4305113554725201
3,CANEBERRY,55,2017.0,3.5475711750000003,2.951598021,0.758815973,2156.154667,2860.5833670000006,1225.9643,2384.88,4.583333333,21.79082133333333,12.563090666666668,9.227730666666666,4687.997667,10930.700000000003,15.0,0.17,0.11,2384.88,4634.784097580041,0.5759846946748959,1,3.5475711750000003,1,1,-4.88235294117647,7.00189707119807,4627.78220050884,0.18534463020276412,0.7031215020355931,0.07807370743587921,0.03346016032576353,3.577581219760299,0.7236204316370788,1.0575169569886123
4,CHERRY,55,2017.0,3.6982379479999996,3.046588726,0.7584839496666668,2685.30733,10026.02196,4296.866556,3467.15,7.337803717,43.028004,7.803881,35.224123,8433.070306,25441.26616,15.0,0.17,0.11,3467.15,8377.596742176547,0.6707083409156142,1,3.6982379479999996,1,1,-4.88235294117647,7.00189707119807,8370.59484510535,0.18979422390314493,0.5644835414819559,0.17200556420984223,0.0737166704050568,6.191864376953868,1.164921542359384,1.0701405392078627
5,CORN,55,2017.0,2.299392321333333,1.862720068,0.7577692636666667,387.26500000000004,504.2933,216.12569999999997,180.37,7.0,7.195674,1.3848019999999999,5.810872,154.906,1262.59,15.0,0.17,0.45,180.37,120.41511518000016,0.9046284897076644,1,2.299392321333333,1,1,-4.88235294117647,7.00189707119807,113.413218108802,0.156776442396281,0.6207513266110962,0.15573056169483598,0.06674166929778684,5.771880468434698,1.6047219907410752,34.28400110957163
6,GRAIN,55,2017.0,1.8391077993333333,1.58136489,0.7586514573333334,132.625,165.6221,70.9809,250.25891880000003,1.796407186,16943.573276666666,158.91737833333332,16784.655896666667,80.33892,449.56692,15.0,0.17,0.38000000000000006,250.25891880000003,52.75230310291048,0.882659731521153,1,1.8391077993333333,1,1,-4.88235294117647,7.00189707119807,45.7504060317125,0.19265145083980126,0.5614613210039823,0.17212105970935165,0.07376616844686501,1.5371423056406897,0.01655941581070269,805.6220281506431
7,HAY,55,2017.0,3.8871619883333337,3.220622965,0.7589731586666666,576.123,414.4266,177.6114,212.19999999999996,6.0,30015.46024,1763.0050983333333,28252.45514333333,105.039,1273.2,15.0,0.17,0.51,212.19999999999996,46.73157017499981,0.9632959706448321,1,3.8871619883333337,1,1,-4.88235294117647,7.00189707119807,39.7296731038016,0.013742567701098118,0.9731947966754099,0.009143844936444375,0.003918790687047589,2.8866231425425353,0.0011121830081938665,78822.93320946068
8,PASTURE,55,2017.0,2.4682406763333335,2.089624812,0.7586013086666666,235.939,257.6728,110.4312,225.17,2.5,9511.025047000001,158.42685366666666,9352.598193333333,-41.118,562.925,15.0,0.17,0.51,269.24797626090003,32.05333050725002,0.9523809523809522,1,2.4682406763333335,1,1,-4.88235294117647,7.00189707119807,25.051433436052,0.0727100420948545,0.8274182291708776,0.06991021011398746,0.02996151862028034,1.764794658885735,0.012376590636906925,3047.6390605426236
9,PEAR,55,2017.0,3.8957039220000005,3.204581841,0.758479329,2639.021143,3444.1768800000004,1476.075806,284.58,26.79285714,3.53337,1.266339,2.267031,65.43745714,7624.711286000001,15.0,0.17,0.11,284.58,7.001897071199589,0.9990816836455085,1,3.8957039220000005,1,1,-4.88235294117647,7.00189707119807,0.0,0.050643897654809686,0.8551842944311967,0.06592026553596765,0.028251542378026028,18.064346282553462,7.1788905584595355,0.041534083836405604
10,VEGETABLE,55,2017.0,2.892182546666667,2.386087592,0.7584622343333334,789.426,1844.7848999999999,790.6221,106.32,32.0,99.01790466666667,61.68122566666667,37.336679,-22.593,3402.24,15.0,0.17,0.3,113.80082890968752,173.4107869100003,0.9523809523809522,1,2.892182546666667,1,1,-4.88235294117647,7.00189707119807,166.408889838803,0.08486031853694632,0.6828661741200044,0.16259145514013446,0.06968205220291478,25.354840845878837,0.05404129534239638,635.5923356961141
0,APPLE,56,2017.0,3.521350013333333,2.9094019249999996,0.559310176,5007.715533,17965.50499,7699.50214,2102.721739,15.18,3.443204333333334,2.6047730000000002,0.8384313333333333,1246.593333,31919.316000000003,15.0,0.17,0.11,2102.721739,1193.7730848199983,0.9626002924093345,1,3.521350013333333,1,1,-4.88235294117647,31.9944333548126,1161.77865146519,0.10970559593675507,0.4362752039268301,0.3178134400778002,0.13620576005861465,13.503080063417315,3.4900964847643503,0.2002289472403366
1,GRAIN,56,2017.0,1.765576384,1.483089425,0.566607607,132.625,165.6221,70.9809,250.2589188,1.796407186,71935.8967225,185.65659125000002,71750.2401325,80.33892,449.56692,15.0,0.17,0.38,250.2589188,53.85527433291048,0.8802063231836977,1,1.765576384,1,1,-4.88235294117647,31.9944333548126,21.8608409780979,0.21989049968131222,0.5011161747124754,0.19529532792434864,0.08369799768186373,1.5774297204444352,0.014174443954024825,946.774719070342
2,GRAPE,56,2017.0,1.858861833,1.523906544,0.334048874,1288.48148,1521.585296,652.107984,979.0,3.62,1.425832,1.425832,0.0,81.80524,3543.98,15.0,0.17,0.11,979.0,53.92231250499981,0.9847848146702296,1,1.858861833,1,1,-4.88235294117647,31.9944333548126,21.9278791501876,0.3281036486371667,0.14061306672965623,0.37189829924322393,0.15938498538995313,3.5150521307729634,6.37586271798437,0.023725346251200485
3,HAY,56,2017.0,3.73829027375,3.058683678,0.566757871,576.123,414.4266,177.6114,212.2,6.0,12793.115112749998,632.8577367500001,12160.257373749999,105.039,1273.2,15.0,0.17,0.51,212.2,48.964645893749775,0.9615420626030869,1,3.73829027375,1,1,-4.88235294117647,31.9944333548126,16.9702125389371,0.017233044040820645,0.966445057750406,0.011425328746141154,0.004896569462631923,3.021372526072251,0.0030983018771248193,28396.144524668125
4,PASTURE,56,2017.0,2.38971113975,1.9843505,0.56660439975,235.939,257.6728,110.4312,225.17,2.5,623.19053325,8.782307249999999,614.408226,-41.118,562.925,15.0,0.17,0.51,268.75324018042505,31.99443335481257,0.9523809523809522,1,2.38971113975,1,1,-4.88235294117647,31.9944333548126,0.0,0.08485620082163751,0.7985629508827945,0.08160659380689753,0.03497425448867037,1.8209217936597295,0.22326528301836518,168.90709964358228
5,VEGETABLE,56,2017.0,2.7536456900000004,2.248212036,0.558871402,789.426,1844.7848999999999,790.6221,106.32,32.0,3.254162666666667,3.254162666666667,0.0,-22.593,3402.24,15.0,0.17,0.3,113.73264280054688,173.3068842675002,0.9523809523809522,1,2.7536456900000004,1,1,-4.88235294117647,31.9944333548126,141.312450912688,0.10238659388668407,0.6173380040318487,0.19619278145702704,0.08408262062444019,26.34618996771465,1.0243290439896058,33.52880279053029
